주소,분류,응급여부,간이약도,이름,Tel,Tel_E,월close,월open,화close,화open,수close,수open,목close,목open,금close,금open,토close,토open,일close,일open,공close,공open,위도,경도 
"세종특별자치시 보듬3로 92 404,405호",C,0,아름동,세종제이피부과의원,044-865-1675,,2000,0930,1900,0930,1900,1400,2000,0930,1900,0930,1400,0930,,,,,36.511911314720315,127.24947347293148
세종특별자치시 달빛로 59  (종촌동),C,0,종촌동,세종퍼스트피부과의원,044-864-9969,,1900,0930,2000,0930,1300,0930,1900,0930,2000,0930,1400,0930,,,,,36.504230661417516,127.24973159991052
"세종특별자치시 한누리대로 245, 404~405호 (나성동, 에스알파크원)",C,0,나성동,오라클피부과의원,044-868-0075,,2000,1000,2000,1000,2000,1000,,,2000,1000,1500,0900,,,,,36.4860703508,127.257680087
강원도 강릉시 경강로 2097 (임당동),C,0,임당동 피자헛 5층,서울피부과의원,033-641-8711,,2000,1000,1800,1000,2000,1000,1800,1000,2000,1000,1300,1000,,,,,37.75493533459186,128.8960008011307
강원도 강릉시 경강로 2079  (임당동),C,0,임당동 임당주차장 옆 유암빌딩4층,연세피부과의원,033-642-0619,,1800,0900,1800,0900,1800,0900,1300,0900,1800,0900,1300,0900,,,,,37.753894731045804,128.89460822061176
강원도 강릉시 경강로 2100,C,0,임당동 신영빌딩 2층,아름다운피부과의원,033-646-7891,,1700,0900,1700,0900,1700,0900,1200,0900,1700,0900,1200,0900,,,,,37.75467939157631,128.89667956890764
"경기도 안양시 동안구 관평로305번길 3, 대진빌딩 3층 302호 (관양동)",C,0,"성준빌딩 5층, 비산동 종합운동장사거리 라프로메사 웨딩홀 맞은편 건물",리안피부과의원,031-476-1900,,1900,0930,1900,0930,1900,0930,1900,1400,1900,0930,1600,0930,,,,,37.40217597080794,126.95024613668252
"경기도 안양시 동안구 관악대로 91, 602호 (비산동, 대림타워빌딩)",C,0,,J&C피부과의원,031-468-7577,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1530,0930,,,,,37.39890825187054,126.93386379948646
"경기도 안양시 동안구 평촌대로223번길 64, 309호 (호계동, 제일빌딩)",C,0,,강성범피부과의원,031-386-6258,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1600,0930,,,,,37.390519592174336,126.9522553297682
"경기도 안양시 동안구 경수대로 533, 302호 (호계동)",C,0,,김영도피부과의원,031-454-6644,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0930,,,,,37.37051341521307,126.95744087818573
경기도 안양시 동안구 관악대로 480,C,0,,예고은피부과의원,031-386-7582,,1900,1000,1900,1000,2030,1000,,,1900,1000,1400,0930,,,,,37.40245087529816,126.97528292151624
"대전광역시 서구 대덕대로 199, 6층 (둔산동)",C,0,갤러리아타임월드쪽,구자경피부과의원,042-484-9831,,1830,1000,1830,1000,1830,1000,,,1830,1000,1300,1000,,,,,36.35104801537406,127.3777832381241
"대전광역시 서구 대덕대로 195, 3,4층 (둔산동)",C,0,펜텍 as센터 3층,더블유피부과의원,042-471-1115,,2000,0930,1900,0930,1900,0930,1900,0930,2000,0930,1500,0930,,,,,36.3506883680362,127.37765579748839
"대전광역시 서구 구봉로131번길 49, 3층 (관저동)",C,0,,더웰피부과의원,042-335-7575,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1500,0900,,,,,36.2985298365,127.3371571549
"대전광역시 서구 도산로 51, 도마 LIFE CLINIC 303호 304호 (도마동)",C,0,,도마더블유피부과의원,042-534-7500,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0900,,,,,36.3134165698,127.37951681080001
"대전광역시 서구 대덕대로 183, 11,12,13층 (둔산동)",C,0,갤러리아근처/ DS클리닉 11~13층,둔산DS피부과의원,042-471-1675,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,1000,,,,,36.34968797029389,127.37698791931875
"대전광역시 서구 대덕대로 238, 2층 (둔산동)",B,0,둔산동 타임월드 백화점 아래 파랑새네거리,킴벨피부과병원,042-471-7575,,1800,0830,1800,0830,1800,0830,1800,0830,1800,0830,1300,0830,,,,,36.35410881925749,127.3799326032308
"서울특별시 송파구 마천로 41 (방이동, 5층)",C,0,방이역4번출구/,김동건피부과의원,02-414-7557,,1800,0930,2030,0930,,,1800,0930,1800,0930,1400,0900,,,,,37.50907199131732,127.12551865058398
"대전광역시 동구 은어송로 60, 지티엠빌딩 5층 501호 (가오동)",C,0,가오동 롯데리아 건물 4층,오라클윤소영피부과의원,042-284-0075,,1830,0930,2000,0930,1200,0930,2000,0930,1830,0930,1300,0930,,,,,36.30619168337564,127.45612861335118
"경기도 성남시 중원구 성남대로 1133 ,3층 324~327호 (성남동)",C,0,,모란피부과의원,031-757-2700,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1500,0930,,,,,37.43087153648276,127.12890046221415
"경기도 성남시 중원구 산성대로 352, 5층 (중앙동)",C,0,,복피부과의원,031-733-8176,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1500,0930,,,,,37.44380324603241,127.15553549315058
서울특별시 강남구 논현로 857  (신사동),C,0,압구정역/,브라운피부과의원,02-518-2510,,1900,1000,1900,1000,1900,1000,1900,1000,2000,1000,1600,1000,,,,,37.52534619816548,127.02810096288665
"경기도 성남시 중원구 성남대로 1115, 6층 602호 (성남동)",C,0,,오라클피부과의원,031-745-5575,,2000,1000,1900,1000,1900,1000,1900,1000,2000,1000,1400,1000,,,,,37.44007972765008,127.14458947586718
"서울특별시 송파구 동남로 211, 3층 (가락동, 영남빌딩)",C,0,송파중학교근처/,고피부과의원,02-406-8521,,1800,0930,1830,0930,1830,0930,1830,0930,1830,0930,1300,0930,,,,,37.496347190643135,127.13124086808911
"서울특별시 송파구 오금로 506 (거여동, 일동빌딩 5층)",C,0,거여역5번출구/,그랜드피부과의원,02-408-0345,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0930,,,,,37.49280747715756,127.14482449170002
"서울특별시 송파구 가락로 211 (송파동, 충북빌딩)",C,0,,송파미소피부과의원,02-419-6782,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1330,0900,,,,,37.5074740649,127.1162767477
"강원도 원주시 서원대로 406, 3층 (단구동, 리더스타워)",C,0,우리은행 건물,닥터스킨피부과의원,033-744-7007,,2000,0930,1830,0930,1830,0930,1830,0930,2000,0930,1400,0930,,,,,37.33021703873643,127.94966117267796
"서울특별시 송파구 법원로 128, 에스케이브이원 C동 304호 (문정동)",C,0,,송파오라클피부과의원,02-431-6789,,2000,1000,2000,1000,2000,1000,2000,1000,2000,1000,1500,1000,,,,,37.4868620536,127.1204690793
서울특별시 송파구 오금로 507 3층 (거여동),C,0,"거여역 3,4번출구 ",연세SM피부과의원,02-3461-8275,,1830,0930,1830,0930,1830,0930,2000,1400,1830,0930,1400,0930,,,,,37.4932350253,127.1451803658
서울특별시 송파구 올림픽로37길 130,C,0,잠실나루역 근처/,연세밝은피부과의원,02-422-7020,,1900,0940,1930,0940,1900,1400,1900,0940,1930,0940,1500,0940,,,,,37.52090183553292,127.10449269512338
"강원도 원주시 원일로 111, 2,3층 (일산동)",C,0,기업은행 옆,연세피부과의원,033-748-0480,,1930,0930,1830,0930,1830,0930,,,1830,0930,1500,0930,,,,,37.349666666666664,127.948449999999994
서울특별시 송파구 올림픽로 509,C,0,강동구청역 근처/,에스비피부과의원,02-487-0075,,1830,0930,1930,0930,1830,0930,1830,0930,1930,0930,1430,0930,,,,,37.527783111820845,127.11859369914026
"서울특별시 송파구 백제고분로 365, 태문빌딩 3층 (석촌동)",C,0,,연세에이앤비피부과의원,02-417-7500,,2000,1000,1900,1000,1900,1000,2000,1000,1900,1000,1600,1000,,,,,37.5052669942,127.1062981242
"서울특별시 송파구 송파대로 562, 4층 (신천동, 한빛프라자,삼성웰리스아파트)",C,0,,연세윤피부과의원,02-420-6555,,2000,1000,1900,1000,1900,1000,1900,1000,2000,1000,1500,1000,,,,,37.5153245163,127.0995030036
경기도 광주시 광주대로 35 (경안동),C,0,,새봄피부과의원,031-766-7579,,1900,0930,1900,0930,1900,0930,2030,1400,1900,0930,1500,0930,,,,,37.40976444326954,127.26024685896769
"서울특별시 송파구 송파대로 167, A동 2층 213호 (문정동, 문정역테라타워)",C,0,문정역 3번출구,연세희망피부과의원,02-406-0997,,1830,0930,1830,0930,1830,0930,2030,0930,1830,0930,,,,,,,37.4846631223,127.1209313822
경기도 광주시 중앙로 101,C,0,,엄피부과의원,031-767-0849,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1600,0930,,,,,37.40889251021006,127.25848181967939
"서울특별시 송파구 올림픽로 145 (잠실동, 리센츠상가 3층 27-2호, 28호호)",C,0,신천역 7번출구/,연세힐피부과의원,02-423-5151,,2000,1000,1900,1000,,,2000,1000,1900,1000,1500,1000,,,,,37.51197103177887,127.08654169702643
서울특별시 송파구 올림픽로 240,C,0,,연피부과의원,02-415-3274,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1300,1000,,,,,37.51141440714787,127.09801905206632
서울특별시 송파구 석촌호수로 61  (잠실동),C,0,트리지움상가 410호,연한풀피부과의원,02-412-9229,,2000,0930,1900,0930,1900,0930,1900,0930,2000,0930,1600,0930,,,,,37.5107001999,127.0862137284
서울특별시 송파구 올림픽로 119,C,0,잠실 파인애플상가 4층 25호,예미고피부과의원,02-425-0044,,2000,1000,2000,1000,2000,1000,2000,1400,2000,1000,1600,1000,,,,,37.51209884430954,127.08418469348214
"서울특별시 송파구 오금로 91, 태원빌딩 2층 (방이동)",C,0,,예안피부과의원,02-424-4242,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1530,1000,,,,,37.51405235933781,127.10765433916198
"서울특별시 송파구 올림픽로 98 (잠실동, 9층)",C,0,"신천역 4번 출구, 도보 5분",오라클피부과의원,02-416-2750,,2000,1000,2000,1000,2000,1000,2000,1000,2000,1000,1600,1000,,,,,37.511494444444445,127.081374999999994
"경기도 광주시 오포읍 양벌로 325, 2층 (진흥빌딩)",C,0,,윤승피부과의원,031-761-5995,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1400,0900,,,,,37.37038501148411,127.24647166051369
충청남도 공주시 번영1로 124 (신관동),C,0,미앤맘 산부인과 6층,고운피부과의원,041-858-7071,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1500,0930,,,,,36.47414256825909,127.14124829185843
"서울특별시 송파구 법원로 128, 문정에스케이브이원지엘메트로시티 B동 316,317호 (문정동)",C,0,문정역 4번 출구,더끌림피부과의원,02-402-0220,,1900,0930,2100,0930,1900,0930,1900,0930,2100,0930,1500,0930,,,,,37.4868620536,127.1204690793
"서울특별시 송파구 송파대로 111, 205동 312호 (문정동, 파크하비오 하비오타워 법조대로)",C,0,,더마인피부과의원,02-443-2900,,1900,1000,2100,1000,1900,1000,1900,1000,2100,1000,1500,1000,,,,,37.481597447789994,127.12268676757306
서울특별시 송파구 올림픽로 114 (잠실동),C,0,신천역 4번 출구,리뉴미피부과의원,02-413-2303,,2000,1000,2000,1000,2000,1000,2000,1000,2000,1000,1600,0930,,,,,37.51139073693494,127.08318778538232
"충청남도 공주시 웅진로 197, 5층 (산성동)",C,0,대오당약국 건물 5층/스탠다드차타드은행과 꿈의복지센터사이,세브란스피부과의원,041-852-2975,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,1300,0900,36.458133333333336,127.124594444444440
충청남도 공주시 웅진로 202-1 (산성동),C,0,중앙 약국 맞은편/스탠다드차타드은행 맞은편근처,오라클피부과의원,041-856-5575,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,,,,,36.45848022218854,127.12520900913158
"서울특별시 송파구 송파대로 375, 3층 (석촌동)",C,0,은광빌딩 3층,김지은피부과의원,02-414-0975,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1400,1000,,,,,37.50108611288404,127.11046300069158
"서울특별시 송파구 오금로 507, 5층 (거여동)",C,0,거여역 4번출구 인근 ,노바피부과의원,02-449-2430,,1800,1000,1800,1000,,,1800,1000,1800,1000,1300,0900,,,,,37.49326001268726,127.14518108258686
강원도 원주시 원일로115번길 1 (일산동),C,0,,백피부과의원,033-748-1291,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1200,0930,,,,,37.349777777777781,127.948261111111108
"서울특별시 송파구 올림픽로 106, 6층 (잠실동, 상록빌딩)",C,0,신천역/,서아송피부과의원,02-425-3133,,2000,1000,1900,1000,2000,1000,1900,1000,2000,1000,1600,1000,,,,,37.51139478532904,127.08255439190562
서울특별시 송파구 올림픽로35길 104,C,0,장미상가 B동 5층,센스피부과의원,02-414-0058,,2000,0930,1900,0930,1900,0930,1900,1400,2000,0930,1500,0930,,,,,37.51781194253948,127.10179177475828
"서울특별시 송파구 석촌호수로 61, 401호 (잠실동, 트리지움상가 4층)",C,0,신천역 2번 출구 트리지움상가,소솜피부과의원,02-420-3234,,1900,1000,1900,1000,2000,1000,,,1900,1000,1430,0930,,,,,37.510700199929545,127.08621372836966
강원도 원주시 원일로 120,C,0,농협  맞은편,강윤철피부과의원,033-731-7588,,1830,0930,2000,0930,1830,0930,,,2000,0930,,,,,,,37.350318678407255,127.94846931136483
"서울특별시 송파구 양재대로 1222 (방이동, 올림픽프라자상가 326,327호)",C,0,,클렌피부과의원,02-408-7676,,1900,0930,2000,0930,1900,0930,2000,0930,1900,0930,1600,1000,,,,,37.51572619570997,127.13106214421488
서울특별시 송파구 백제고분로 276,C,0,"잠실역 5분출구, 도보 10분, 공익빌딩 2층",유앤피부과의원,070-4416-5458,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1500,0930,,,,,37.50209150182258,127.09726064664673
"서울특별시 송파구 동남로 141, 3층 (가락동, 옥산빌딩)",C,0,,윤스피부과의원,02-407-1227,,1900,1000,2000,1000,1900,1000,1900,1000,2000,1000,1530,1000,,,,,37.4919016544,127.1262531635
서울특별시 송파구 중대로 80,C,0,가락시시장역 7번출구 근처 엘지문정프라자 3층,이길주피부과의원,02-430-6692,,1830,0930,1830,0930,1830,0930,1830,1400,1830,0930,1430,0930,,,,,37.49166154044242,127.11737940043892
서울특별시 송파구 오금로 410 (가락동) 3층,C,0,,이화샘피부과의원,02-409-3275,,1830,0900,1830,0900,2030,0900,1300,0900,1830,0900,1500,0900,,,,,37.49743447489755,127.1354359875917
"서울특별시 송파구 올림픽로35길 112, 장미아파트 비상가 1동 3층 314호 (신천동)",C,0,잠실나루역 사거리 미성상가 308호,임성균피부과의원,02-416-0443,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1600,0930,,,,,37.51837913900814,127.10547062438877
"서울특별시 송파구 올림픽로35길 123, 2층 (신천동, 향군타워)",C,0,잠실역 7번출구 향군타워 2층,잠실고운세상피부과의원,02-3434-0800,,2000,1000,1900,1000,,,2000,1000,2000,1000,1500,1000,,,,,37.51661507134103,127.10124894491977
"서울특별시 송파구 송이로 87, 4층 (가락동, 동서울크리닉)",C,0,,허피부과의원,02-430-3565,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1400,1000,,,,,37.49834054649493,127.12079511342094
서울특별시 송파구 동남로 138 (문정동),C,0,문정로 로데오입구에서 사거리에 하나은행 맞은편 ,전경호피부과의원,02-403-9430,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1300,0930,,,,,37.491115495562774,127.12626627219228
서울특별시 송파구 올림픽로 212,C,0,갤러리아팰리스 201호,우태하피부과의원,02-417-0075,,1830,1000,2000,1000,1830,1000,2000,1000,1830,1000,1400,1000,,,,,37.511400038802776,127.09344050785558
"서울특별시 송파구 석촌호수로 118, 잠실청호빌딩 5층 (잠실동)",C,0,,홍피부과의원,02-412-9396,,1900,0930,2000,0930,1900,0930,1900,0930,1900,0930,1500,0930,,,,,37.5074393256,127.0900237373
"서울특별시 송파구 올림픽로 116, 2층 (잠실동)",C,0,,지앤미피부과의원,02-414-0087,,1830,1000,1830,1000,1830,1000,1830,1000,1830,1000,1330,1000,,,,,37.51146172959463,127.08344350627135
"서울특별시 송파구 송파대로 374 (송파동, 성진빌딩 2층)",C,0,송파역 1번출구 5분이내 성진빌딩 2층,최혜민피부과의원,02-423-8584,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1530,1000,,,,,37.5012656025124,127.11121421303141
전라북도 익산시 무왕로 1202 (부송동),C,0,백제웨딩타운에서 GS마트방향 맞은편,부송아름다운피부과의원,063-836-0041,,1830,0915,1830,0915,1830,0915,1830,0915,1830,0915,1300,0915,,,,,35.95946057424536,126.99008646110798
전라북도 익산시 선화로3길 31-13  (모현동1가),C,0,,임옥환피부과의원,063-833-8275,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1300,0930,,,,,35.95183201395946,126.93864294448292
전라북도 익산시 무왕로13길 3 (영등동),C,0,영등동인디안모드 옆건물,아름다운피부과의원,063-831-0091,,1900,0900,1900,0900,1900,0900,1900,0900,2000,0900,1500,0900,,,1230,0900,35.95877287,126.9765526431
전라북도 익산시 무왕로 1120 (어양동),C,0,전자랜드사거리(우리들소아과옆 건물),웰피부과의원,063-832-7300,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,35.95842938813512,126.98116306474398
전라북도 익산시 익산대로 182 (창인동1가),C,0,역전 앞 대한통운빌딩 2층,이진탁피부과의원,063-854-6081,,1800,0900,1800,0900,1800,0900,1230,0900,1800,0900,1300,0900,,,,,35.9423399023,126.9485222539
전라북도 익산시 무왕로9길 7  (영등동),C,0,롯데마트주차장입구 맞은편,드림21피부과의원,063-834-0021,,2000,0900,1900,0900,1900,0900,1900,0900,2000,0900,1300,0900,,,,,35.95916310517624,126.97301441460309
"부산광역시 사상구 사상로 200 , 6층(괘법동,M시티)",C,0,2호선 사상역 4번 출구 M시티 6층,미&사랑피부과의원,051-326-7582,,1900,1000,1900,1000,1900,1400,1900,1000,1900,1000,1500,1000,,,,,35.16296031159726,128.98460368953303
"부산광역시 사상구 가야대로 272, 3층 (주례동)",C,0,2호선 주례역 7번출구,박만규피부과의원,051-328-5445,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1330,0930,,,,,35.150066666666625,129.00220555555785
"서울특별시 성북구 성북로 11, 2층 201호 (성북동1가)",C,0,한성대입구역 5번출구 스타벅스 인근 청우빌딩 201호,피에이치디피부과의원,02-762-5130,,2000,1030,2000,1030,2000,1030,2000,1030,2000,1030,1630,1000,,,,,37.58904995292175,127.00492751798119
서울특별시 성북구 동소문로20가길 56  (동선동1가),C,0,성신여대입구역 1번출구/,강피부과의원,02-3443-1010,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1430,0930,,,,,37.59375260635366,127.01917649753997
"서울특별시 성북구 동소문로 315 , 8층 (길음동)",C,0,현대백화점(미아점) 내 위치,김정피부과의원,02-2117-1890,,1830,1100,1830,1100,1830,1400,1830,1100,1830,1100,1400,1100,,,,,37.6083998425,127.0287437491
"서울특별시 성북구 동소문로 97, 4층 (동소문동6가)",C,0,,돈암고운세상피부과의원,02-926-1007,,1930,1000,1930,1000,1930,1000,1900,1000,1930,1000,1630,1000,,,,,37.59280430420055,127.01601976705251
"서울특별시 성북구 동소문로 106, 유타 6층 (동선동1가)",C,0,성신여대입구역 3번 출구,듀오피부과의원,02-922-3723,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1330,0930,,,,,37.592249269700005,127.01619175630002
서울특별시 성북구 동소문로 116,C,0,,차앤박피부과의원,02-922-2900,,2000,1000,2000,1000,2000,1000,2000,1000,2000,1000,1600,1000,,,,,37.59325543635998,127.01797614558532
"서울특별시 성북구 동소문로 89, 지상4층 (동소문동6가, 보미리즌빌)",C,0,성신여대역 4번 출구,메이저피부과의원,02-927-1925,,2000,1000,2000,1000,2000,1000,2000,1000,2000,1000,1630,1000,,,,,37.592653050055674,127.01516824746841
"서울특별시 성북구 동소문로 3-1, (동소문동1가)",C,0,한성대입구역 7번출구/,박피부과의원,02-742-8141,,1630,0900,1630,0900,1630,0900,1630,0900,1630,0900,1130,0900,,,,,37.58896697116758,127.00669835803957
"서울특별시 양천구 오목로 312, 2층 (목동,제일빌딩)",C,0,오목교역 8번출구 한국씨티은행 건물,차앤박피부과의원,02-2654-5553,,1900,1000,,,1900,1000,2100,1100,1900,1000,1600,1000,,,,,37.52471796691929,126.87201729838631
"서울특별시 양천구 신목로 86, 3층 (신정동)",C,0,오목교역 6번출구 이조면옥 옆,아이비피부과의원,02-2652-5975,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1600,0900,,,,,37.52230622071717,126.87475899974411
"서울특별시 양천구 목동동로 63 (신정동, 대영프라자)",C,0,,아이피부과의원,02-2647-7588,,1900,1000,1900,1000,1900,1000,,,2000,1000,,,,,,,37.51531500624091,126.86231017380838
서울특별시 양천구 공항대로 558 (목동),C,0,등촌역 4번출구,플라워피부과의원,02-2061-9553,,1930,1000,1930,1000,2030,1400,1930,1000,2030,1000,1500,1000,,,,,37.54930296564432,126.86740344932877
"서울특별시 동대문구 전농로 134, (전농동)",C,0,,민피부과의원,02-2212-5300,,1800,0940,1800,0940,1800,0940,,,1800,0940,1500,0940,,,,,37.57691020975284,127.05804970588815
"서울특별시 양천구 목동서로 67 (목동, 우성에펠타운빌딩)",C,0,목1지구대 인근 국민건강보험공단 양천지사 건물 내,김유찬피부과의원,02-2654-0031,,1830,1010,1830,1010,1830,1010,1830,1010,1830,1010,1400,1010,,,,,37.53639824,126.87855064789998
경기도 수원시 장안구 만석로19번길 11-3 (천천동),C,0,,장미인피부과의원,031-271-5050,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.29553357519213,126.98378324201013
"서울특별시 양천구 목동동로 257 (목동, 하이페리온)",C,0,목동 현대 백화점 지하 3층,리더스피부과의원,1588-7833,,2000,1030,2000,1030,2000,1030,2000,1030,2000,1030,1600,1030,,,,,37.5271967934,126.8746919755
"서울특별시 양천구 목동로 203, 2층 (신정동, 목동로데오빌딩)",C,0,목동역 2번 출구 우리은행 2층,목동고운세상피부과의원,02-2607-4378,,2000,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.526654677352774,126.86401568595306
"서울특별시 양천구 오목로 299, 목동트라팰리스 이스턴에비뉴 가로변상가 703,704호 (목동)",C,0,,목동리더스피부과의원,02-2605-2700,,2000,1030,2000,1030,2000,1030,2000,1030,2000,1030,1700,1030,,,,,37.5260820776,126.8703542151
"서울특별시 양천구 오목로 345, 목동 슬로우스퀘어 5층 (목동)",C,0,오목교역 5번출구 목동클리닉센터 5층,목동미소가인피부과의원,02-2643-9900,,2000,1000,1900,1000,1900,1000,2000,1000,2000,1000,1500,1000,,,,,37.524131107097766,126.87626949700031
서울특별시 양천구 중앙로32길 55,C,0,,박장환피부과의원,02-2646-5535,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1300,0930,,,,,37.51989236787981,126.8599105768262
"서울특별시 양천구 목동동로 293, 현대41타워 5층 501,502호 (목동)",C,0,오목교역 2번 출구,본피부과의원,02-2062-8700,,2000,1000,2000,1000,2000,1000,2000,1000,2000,1000,1500,1000,,,,,37.5281782237,126.8757718764
경기도 수원시 장안구 만석로19번길 25-3 (천천동),C,0,,화인피부과의원,031-269-2976,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1600,0930,,,,,37.29631995447727,126.983298947021
"서울특별시 용산구 한강대로 259, 210,211호 (갈월동, 고려에이트리움)",C,0,,김낙인피부과의원,02-2039-7550,,1800,0930,1800,0930,,,1800,0930,1800,0930,,,,,,,37.5415859611,126.9724134443
경기도 수원시 장안구 경수대로 940,C,0,,JY피부과의원,031-303-1002,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1700,0930,,,,,37.3033304283698,127.00809068245619
"서울특별시 용산구 이촌로 224  (이촌동, 리버뷰맨션)",C,0,이촌역 4번 출구,마이디피부과의원이촌점,02-790-7277,,1830,1000,1830,1000,1830,1000,1830,1000,1830,1000,1500,1000,,,,,37.5201456061,126.9718783636
서울특별시 용산구 이태원로 199 (이태원동),C,0,이태원역 2번출구 근처/,에버피부과의원,02-795-9553,,1900,1000,2100,1100,,,1900,1000,2100,1100,1600,1000,,,,,37.534835224365864,126.99620747334727
"서울특별시 용산구 이촌로 276, 4층 (이촌동, 하나은행)",C,0,"이촌역 4번출구 도보10분, LG프라자 304호",예담피부과의원,02-793-3440,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1500,0930,,,,,37.5186438966,126.9772859555
"서울특별시 양천구 목동동로 379 (목동, 광장상가)",C,0,국민은행 목동파리공원 지점 옆건물,예인피부과의원,02-2643-4476,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1500,0900,,,,,37.53560913260001,126.878714854
서울특별시 양천구 중앙로 275 (신정동),C,0,신정네거리역 2번 출구,오용섭피부과의원,02-2693-7582,,1830,0940,1830,0940,2030,0940,1830,0940,1830,0940,1530,0930,,,,,37.5207809185,126.8522278466
"서울특별시 양천구 신목로 102, 404호 (목동,대경프라자)",C,0,오목교역 6번출구 롯데하이마트 옆,이주협피부과의원,02-2652-6096,,1830,0930,1830,0930,1930,0930,1830,1430,1830,0930,1400,0930,,,,,37.52363713937506,126.87574322690749
"서울특별시 양천구 중앙로 276, (신정동)",C,0,,서피부과의원,02-2649-7464,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1300,0930,,,,,37.520850224264606,126.85289740667525
"서울특별시 양천구 오목로 300, 206동 3층 309호 (목동, 현대하이페리온2)",C,0,"오목교역과 목동역 중간, 현대하이페리온Ⅱ 206동상가 309호",설피부과의원,02-2646-7577,,2100,0940,1900,0940,1900,0940,2100,1400,1900,0940,1600,0940,,,,,37.52450762023833,126.87117821487483
"서울특별시 양천구 목동로 201, 3층 (신정동)",C,0,목동역 2번 출구,정영철피부과의원,02-2699-0844,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1430,0930,,,,,37.52646048214225,126.86393233125575
"광주광역시 북구 북문대로 113, 2층 (운암동)",C,0,,고운피부과의원,062-524-2727,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.17931757629295,126.87504392243417
광주광역시 북구 동문대로 123  (우산동),C,0,,그린피부과의원,062-266-0266,,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1200,0900,,,,,35.174123681197536,126.92572243334888
"광주광역시 북구 하서로 395, 3층 (양산동)",C,0,,오라클피부과의원,062-714-3311,,1800,0930,1900,0930,1800,0930,1800,0930,1900,0930,1400,0930,,,,,35.21041348537565,126.87360891761916
"광주광역시 북구 북문대로 47, 1층 (운암동)",C,0,문화예술회관 건너편 버스승장장 앞,오성훈피부과의원,062-527-8405,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1230,0900,,,,,35.1755256039387,126.88041593670755
"광주광역시 북구 첨단연신로 97, 솔로몬타워 4층  호 (신용동)",C,0,,이지에이피부과의원,062-419-1100,,2000,0930,1800,0930,1230,0930,1800,0930,1800,0930,1300,0930,,,,,35.20661380533879,126.86401215484136
"서울특별시 용산구 한강대로 312 (갈월동, 하나은행, 우태하피부과, 서울약국)",C,0,숙대입구역 1번 출구,우태하한승경피부과의원,02-754-2590,,1800,1000,2100,1000,1800,1000,2100,1000,1800,1000,1500,0900,,,,,37.5460584836,126.972248847
경기도 평택시 탄현로326번길 3  (지산동),C,0,,하얀나라이상수피부과의원,031-666-8359,,1830,0930,1800,0930,1800,0930,1830,0930,1800,0930,1300,0930,,,,,37.08123179529953,127.05612941699185
