주소,분류,응급여부,간이약도,이름,Tel,Tel_E,월close,월open,화close,화open,수close,수open,목close,목open,금close,금open,토close,토open,일close,일open,공close,공open,위도,경도 
강원도 원주시 원일로 101,N,0,A도로 베스킨라빈스와 기업은행 중간지점,박동규치과의원,033-746-2875,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1300,1000,,,,,37.3491957442943,127.94918201319997
강원도 원주시 단구로 406,N,0,청솔3차아파트상가,베스트치과의원,033-743-2879,,1920,0930,1800,0930,1800,0930,1920,0930,1800,0930,1400,0930,,,,,37.321394809933274,127.95455937758015
"강원도 원주시 일산로 61, 4층 (원동)",N,0,원동문화원 건너편,본치과의원,033-744-7414,,1730,1400,,,1730,1400,,,1730,1400,,,,,,,37.346650782790725,127.95007348966661
"경기도 광주시 오포읍 오포로 543, 2층",N,0,,광주웰치과의원,031-761-2879,,1800,0900,2100,0900,1800,0900,,,1800,0900,1400,0900,,,,,37.34695795123872,127.21128223270838
"경기도 광주시 이배재로 123, 2층 (탄벌동)",N,0,,광주탑치과의원,031-8028-8828,,1830,0930,1830,0930,1830,0930,2030,0930,1830,0930,1330,0930,,,,,37.42739347710248,127.24163759439553
경기도 광주시 오포읍 신현로 11-9,N,0,,굿모닝치과의원,031-714-7528,,1830,0930,1830,0930,1830,0930,2030,0930,1830,0930,1430,0930,,,,,37.3603814712,127.1484594476
"경기도 광주시 중앙로 95-1, 3층 (역동, 희망빌딩)",N,0,,김경남치과의원,031-764-9056,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1300,0930,,,,,37.40816537740641,127.25885735129638
"경기도 광주시 중앙로 108, 5층 (경안동)",N,0,,김앤박치과의원,031-765-2804,,1900,1000,1900,1000,1900,1000,2100,1400,1900,1000,1400,0930,,,,,37.40940920746035,127.25866283369467
"경기도 광주시 순암로36번길 4, 2층 (장지동)",N,0,,나무와치과의원,031-767-2870,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1400,1000,,,,,37.395276483,127.2456813097
"경기도 광주시 중앙로 110 (경안동, 로얄팰리스타워 4층)",N,0,,늘푸른연세치과의원,031-766-7884,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.40968696583086,127.25855083527021
경기도 광주시 중앙로 95-5 (역동),N,0,,더화이트치과의원,031-768-2002,,2030,0930,1830,0930,1830,0930,2030,0930,1830,0930,1330,0930,1330,0930,1330,0930,37.40814132498455,127.25831962132382
"경기도 광주시 중앙로 329, 3층 (송정동)",N,0,,로덴치과의원,031-769-7528,,1900,1000,2000,1000,1900,1000,2100,1400,1900,1000,1400,1000,,,,,37.4289183941,127.2584859006
"경기도 광주시 중앙로 101, 클리닉빌딩 6,9층 (경안동)",N,0,,루비치과의원,1544-9475,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0930,,,,,37.4088186779,127.2584168268
"경기도 광주시 오포읍 신현로 74, 3층",N,0,,메디치과의원,031-714-0275,,1830,0930,2030,0930,,,1830,0930,1830,0930,1330,0930,,,,,37.360283071175466,127.15492950851146
경기도 광주시 초월읍 현산로 91,N,0,,모닝캄치과의원,031-767-7882,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1300,0930,,,,,37.39576636860876,127.29130913332128
"경기도 광주시 오포읍 수레실길 3-2, 4층",N,0,,미담치과의원,031-711-6778,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1300,0930,,,,,37.35089006353115,127.16607034012077
경기도 광주시 경안로 23,N,0,,미래치과의원,031-767-2804,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0930,,,,,37.40966484851554,127.25798746655926
경기도 광주시 오포읍 양벌로 197,N,0,,미서울치과의원,031-768-0438,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0930,,,,,37.37898063354948,127.2550310879638
"경기도 광주시 고불로 44, 2층 (중대동)",N,0,,미소고운치과의원,031-769-8828,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1230,1000,,,,,37.39357573249418,127.23303219654876
경기도 광주시 오포읍 능평로 208,N,0,,미소치과의원,031-766-8858,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1300,0930,,,,,37.34459109026376,127.17777092087924
경기도 광주시 중앙로 130 (경안동),N,0,,민치과의원,031-764-2875,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1500,0930,,,,,37.411346571553985,127.25775681128881
"경기도 광주시 광주대로 41, 3층 (경안동)",N,0,,바른내일치과교정과치과의원,031-769-2211,,1900,1030,2100,1030,1900,1030,2100,1030,1900,1030,1500,1000,,,1900,1030,37.41030303444114,127.26029696757197
강원도 원주시 중앙로 105 (중앙동) ,N,0,,부부치과의원,033-745-1880,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1230,0930,,,,,37.3494644362305,127.95065516543029
강원도 원주시 북원로 2698-1,N,0,새마을금고 2층,북원치과의원,033-748-2584,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0930,,,,,37.38435261472744,127.94778610886766
"강원도 원주시 능라동길 51, 3층 317, 318호 (무실동)",N,0,,삼성서울치과교정과치과의원,033-812-2888,,1900,1000,2100,1400,1900,1000,2100,1400,1900,1000,1500,0900,,,,,37.3348366541,127.9301510023
"강원도 원주시 능라동길 51, 3층 301호 (무실동)",N,0,,삼성서울치과의원,033-812-2875,,2030,0930,1830,0930,1830,0930,2030,0930,1830,0930,1430,0930,,,,,37.3348366541,127.9301510023
"강원도 원주시 서원대로 402, 3층 (단구동, 대신프라자)",N,0,,상아치과의원,033-763-3477,,1830,0900,1830,0900,1830,0900,1830,0900,1630,0900,,,1730,0900,,,37.33049326263335,127.94927873821856
강원도 원주시 봉화로 27 (단계동),N,0,애경플라자 인근,샤인치과의원,033-744-7525,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1500,0930,,,,,37.34692135092528,127.92825062827856
"강원도 원주시 능라동길 73, 3층 (무실동)",N,0,,서울매일치과의원,033-812-2882,,2000,0900,2000,0900,2000,0900,2000,0900,2000,0900,1400,0900,1400,1000,1400,0900,37.3331058377,127.930265062
"강원도 원주시 중평길 12, 3층 (중앙동, 동남타워)",N,0,국민은행 근처,서울수치과의원,033-748-7528,,1800,0915,1800,0915,2000,0915,1800,0915,1800,0915,1200,0900,,,,,37.34935082525645,127.95044155765316
"강원도 원주시 태장둔치길 55, 2층 (태장동)",N,0,선병원 2층,서울에이스치과의원,033-746-2842,,2000,0930,1900,0930,2000,0930,1900,0930,1900,0930,1400,0930,,,,,37.38380158234633,127.95173890774113
"강원도 원주시 시청로 72, 2층 202호 (무실동)",N,0,,서울열린치과의원,033-744-1369,,2030,0930,1830,0930,1830,0930,2030,0930,1830,0930,1330,0930,,,,,37.33724949600068,127.92682488043351
"강원도 원주시 단구로 360, 2층 (단구동)",N,0,구.단지촌 사거리,서울윤치과의원,033-761-2879,,1800,0915,1800,0915,2000,1000,1800,0915,1800,0915,1400,0930,,,,,37.3239860577441,127.95757720609596
"강원도 원주시 흥업면 남원로 57, 3층",N,0,흥업사거리 ,서울인성치과,033-766-2879,,1800,0900,2000,0900,1800,0900,1800,0900,2000,0900,1400,0900,,,,,37.30296787391558,127.92035473654656
강원도 원주시 행구로 67,N,0,삼익아파트,세명치과의원,033-747-8228,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1200,0900,,,,,37.34188405837386,127.96470815790624
"강원도 원주시 남원로 669, 2층 (명륜동)",N,0,남부시장 인근,엔치과의원,033-763-2866,,1900,0930,1900,0930,1800,0900,1800,0900,1900,0930,1300,0900,,,,,37.342335322510834,127.95428928809606
"경기도 광주시 장지1길 28, 305호 (장지동)",N,0,,이편한우리치과의원,031-769-2775,,1830,0930,2030,0930,1830,0930,2030,0930,1830,0930,1400,0930,,,,,37.3961822539,127.2451286349
"경기도 광주시 경충대로1422번길 12-1, 2층 (쌍령동)",N,0,씨엠에이파크상가 202호,이편한치과의원,031-768-2757,,1830,0930,1830,0930,1830,0930,2000,1400,1830,0930,1300,0930,,,,,37.397284117619385,127.2766094297044
경기도 광주시 초월읍 경충대로 1250,N,0,,초월치과의원,031-766-7528,,1830,1000,1830,1000,1830,1000,1830,1000,1830,1000,1600,1000,,,,,37.386550759543354,127.2883739351457
"경기도 광주시 태봉로43번길 6, 3층 401호 (태전동)",N,0,,태전플란트치과의원,031-765-2865,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,37.38892147423534,127.23005922528054
"경기도 광주시 오포읍 양벌로 307, 2층",N,0,,밝은미소치과의원,031-769-7583,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1400,0930,,,,,37.37167692085872,127.24741066955491
경기도 광주시 오포읍 마루들길 216 (2층),N,0,,본치과의원,031-798-7528,,1830,0930,1830,0930,2100,0930,1830,0930,1830,0930,1400,0930,,,,,37.3660031946663,127.22829278319588
"경기도 광주시 중앙로 101, 2층 (경안동)",N,0,,사랑이가득한치과의원,031-768-2875,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1400,0930,,,,,37.40879708359117,127.25839870062991
경기도 광주시 오포읍 신현로 89,N,0,,삼성치과의원,031-726-0072,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1200,0930,,,,,37.36042578371409,127.15676171824362
"경기도 광주시 오포읍 신현로 84, 2층",N,0,,서울굿플란트치과의원,031-714-8787,,1830,0930,1830,0930,1830,0930,2100,0930,1830,0930,1400,0930,,,,,37.3600688324,127.1561436484
"경기도 광주시 경안로 13-1, 경안빌딩 3층 (경안동)",N,0,,서울더안치과의원,031-798-0331,,2030,0930,1830,0930,2030,0930,1830,0930,1830,0930,1400,0930,,,,,37.4098255936,127.25943235
경기도 광주시 곤지암읍 평촌길 31-10,N,0,,서울미소치과의원,031-769-2875,,1700,1000,1700,1000,1700,1000,1700,1000,1700,1000,,,,,,,37.356373510993215,127.32618872289021
"경기도 광주시 오포읍 마루들길 228, 2층 (쌍용빌딩)",N,0,,서울베스트치과의원,031-762-2833,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,37.3776109125,127.25677872
"경기도 광주시 오포읍 양벌로 332, 3층",N,0,,서울오치과의원,031-767-2275,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1400,0930,,,,,37.37011633975111,127.24568054316165
경기도 광주시 파발로 187,N,0,,서울우리치과의원,031-767-2827,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1400,0930,,,,,37.41566356333438,127.25049823711211
"경기도 광주시 중앙로 95-3, 6층 (역동)",N,0,서울클리닉빌딩 6층,서울청아치과의원,031-798-2875,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1300,0930,,,,,37.40807213698368,127.25864468262774
경기도 광주시 도척면 도척로 340,N,0,,서울치과의원,031-769-5997,,1800,1000,1800,1000,,,1800,1000,1800,1000,,,,,,,37.322579560186696,127.3360032033535
"경기도 광주시 중앙로 91, 201호 (역동)",N,0,,서울현치과의원,031-768-2080,,2030,0930,1830,0930,1830,0930,2030,0930,1830,0930,1400,0930,,,,,37.407941689240864,127.25896501443876
경기도 광주시 중앙로 113 (경안동),N,0,,소망치과의원,031-762-8848,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1500,0930,,,,,37.40993674044598,127.25805017884632
"경기도 광주시 곤지암읍 곤지암로 45, 3층",N,0,,수치과의원,031-764-0372,,2100,0930,2100,0930,2100,0930,2100,0930,1900,0930,,,,,,,37.349622222222223,127.341552777777778
"경기도 광주시 광주대로 35, 5층 (경안동)",N,0,,스마일디자인치과병원,031-768-2333,,1830,0900,2030,0900,1830,0900,2030,0900,1830,0900,1400,0900,,,,,37.409739294255594,127.26021062764843
경기도 광주시 중앙로 83-6 (역동),N,0,,스마일어게인치과의원,031-762-2882,,1800,1000,1800,1000,1800,1000,,,1800,1000,1530,0930,,,,,37.407396587649636,127.25936526045424
"경기도 광주시 초월읍 경충대로 1254, 3층",N,0,,스마트치과의원,031-767-5587,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1330,0930,,,,,37.38684814907339,127.288084295891
경기도 광주시 곤지암읍 곤지암로 72,N,0,,푸른치과의원,031-762-8618,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1430,0930,,,,,37.349544444444447,127.338638888888894
"경기도 광주시 중앙로 107, 3층 (경안동)",N,0,,플랜에이치과의원,031-769-2880,,1830,0930,2100,0930,1830,1400,1830,0930,1830,0930,1400,0930,,,,,37.409384917407316,127.25823352891959
"경기도 광주시 중앙로145번길 22 (경안동, 외 5필지)",N,0,,필치과의원,031-761-2875,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0930,,,,,37.412818638939704,127.25452365370799
"경기도 광주시 중앙로 88, 3층 (역동)",N,0,,한·고치과의원,031-766-2875,,1830,1000,1830,1000,1830,1000,1830,1000,1830,1000,1430,1000,,,,,37.40780358651177,127.25948862981396
"경기도 광주시 포돌이로 1, 3층 302호 (경안동)",N,0,공설운동장 맞은편,행복한미소치과의원,031-763-7528,,1900,0930,2000,0930,1900,0930,1900,0930,1900,0930,1400,0930,,,,,37.414719444444444,127.250827777777772
"경기도 광주시 경안로 3, 3.4층 (경안동)",N,0,3층,행복한아이치과의원,031-762-7528,,1830,1000,1830,1000,1830,1000,1830,1000,1830,1000,1400,0930,,,,,37.4099787203808,127.26027325467704
경기도 광주시 퇴촌면 광동로 32,N,0,,행복한치과의원,031-765-2829,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1300,0930,,,,,37.470281485533555,127.30631028196889
"경기도 광주시 고불로 47, 3층 (장지동)",N,0,,현대치과의원,031-768-7528,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.393097272962876,127.23258351822808
경기도 광주시 행정타운로138번길 3 (회덕동),N,0,,회덕서울치과의원,031-763-2823,,2000,0900,1800,0900,2000,0900,1800,0900,2000,0900,1400,0900,,,,,37.42760877610432,127.243852701681
경기도 광주시 곤지암읍 곤지암로 47,N,0,,희망부부치과의원,031-769-7582,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.34958008943863,127.34149518686482
경기도 광주시 곤지암읍 평촌길 36,N,0,,아름다운치과의원,031-764-1475,,2100,0930,1900,0930,2100,0930,2100,0930,2100,0930,,,,,,,37.356428784903905,127.32574650075938
경기도 광주시 퇴촌면 광동로 73-8,N,0,,연세모드니치과의원,031-768-2275,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.47079940043089,127.31087937419301
경기도 광주시 곤지암읍 곤지암로 56,N,0,,연세미치과의원,031-797-2842,,1810,0930,1810,0930,1810,0930,1810,0930,1810,0930,1300,0930,,,,,37.34983507887036,127.34055280543286
"경기도 광주시 파발로 131, 3층 (경안동)",N,0,,연세웰치과의원,031-797-7528,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1330,0930,,,,,37.41353078673061,127.25602924246222
경기도 광주시 곤지암읍 곤지암로 39,N,0,,연세행복을심는치과의원,031-763-2872,,1830,1000,1830,1000,1830,1000,1830,1000,1830,1000,1300,1000,,,,,37.34956734240882,127.3421677879796
"경기도 광주시 태봉로 51, 301,303호 (태전동)",N,0,성원프라자 301호,열린치과의원,031-764-7645,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0930,,,,,37.388902470432,127.22957346113016
경기도 광주시 중앙로 167,N,0,,오복치과의원,031-764-0064,,1830,1000,2000,1000,1830,1000,2000,1000,1830,1000,1300,1000,,,,,37.41466638229308,127.2567258110469
경기도 광주시 광주대로 53  (경안동),N,0,광주프라자 5층,오케이라인치과의원,031-767-7528,,1830,0930,2100,0930,1830,0930,1830,0930,2100,0930,1300,0930,,,,,37.411451329336295,127.26015777795337
"경기도 광주시 중앙로 97, 4층 (역동)",N,0,,오페라치과의원,031-765-7528,,1830,0930,1830,0930,1830,0930,2100,1400,1830,0930,1430,0930,,,,,37.4084901072,127.2586913002
"경기도 광주시 오포읍 신현로 20, 상가동 2층 (이편한세상오포3차)",N,0,,오포서울치과의원,031-603-2011,,2030,0930,1830,0930,1830,0930,2030,0930,1830,0930,1400,0930,,,,,37.3592671749,127.1489584311
"경기도 광주시 오포읍 오포로 120, 2층",N,0,,오포수치과의원,031-765-2801,,1830,0930,1830,0930,2100,1300,1830,0930,1830,0930,1400,0930,,,,,37.34383886983569,127.17946199086975
경기도 광주시 오포읍 신현로 101,N,0,,오포연세치과의원,031-726-2872,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1600,0930,,,,,37.36013465407921,127.15813499580295
"경기도 광주시 오포읍 오포로 868, 3층",N,0,,오포치과의원,031-767-0878,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0930,,,,,37.3677400801749,127.23198140901019
경기도 광주시 중앙로 141 (경안동),N,0,,이사랑치과의원,031-763-2804,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0930,,,,,37.41206162825104,127.25708605809684
경기도 광주시 중앙로 303  (송정동),N,0,,이튼치과의원,031-766-2879,,1900,1000,2100,1000,1900,1000,2100,1000,1700,1000,1400,1000,,,,,37.426627364517934,127.2571008183112
"충청남도 공주시 웅진로 202, 2층 (산성동)",N,0,태양당 옆,민치과의원,041-855-3747,,1730,0930,1730,0930,1730,0930,1730,0930,1730,0930,,,,,,,36.458366666666670,127.125074999999995
충청남도 공주시 번영1로 108 (신관동),N,0,영화관 맞은편,바른이치과교정과치과의원,041-856-2885,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1500,1000,,,,,36.474051258461806,127.13933176997347
충청남도 공주시 제민천1길 15-1 (봉황동),N,0,,공주치과의원,041-961-8020,,1600,0900,1600,0900,,,1600,0900,1600,0900,,,,,,,36.44772442903,127.12124307476088
충청남도 공주시 웅진로 197,N,0,대우당 약국 건물 5층 ,구자균치과의원,041-857-2275,,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1130,0900,,,,,36.45806278491845,127.12464038714799
충청남도 공주시 흑수골길 33 (신관동),N,0,,더바른치과의원,041-858-2228,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1300,0900,,,,,36.4734364865,127.1408854914
"충청남도 공주시 번영1로 46, 3층 (신관동, 스타타워)",N,0,축협 옆 ,미래치과의원,041-856-4228,,1800,0940,1800,0940,1800,1400,1800,0940,1800,0940,1300,0940,,,,,36.47173597871596,127.13383519097451
충청남도 공주시 무령로 228 (중동),N,0,시내사거리 ,미소담치과의원,041-855-3950,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1430,0930,,,,,36.456333333333333,127.125074999999995
충청남도 공주시 번영1로 120,N,0,신관초 바로앞 ,박진택치과의원,041-856-3693,,1830,0930,1830,0930,1230,0930,1830,0930,1830,0930,1230,0930,,,,,36.47402432112796,127.1408001162103
충청남도 공주시 웅진로 167 (중동),N,0,국민은행 맞은편,박치과의원,041-855-2637,,1730,0930,1730,0930,1730,0930,1730,0930,1730,0930,1200,0930,,,,,36.45538106243897,127.12440083722889
충청남도 공주시 번영1로 172 (신관동),N,0,농협 맞은편,서울이앤정치과의원,041-853-2879,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,36.4740717095255,127.14641045092975
충청남도 공주시 유구읍 중앙1길 59-2,N,0,유구목욕탕 근처,서울치과의원,041-841-2875,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1200,0900,,,,,36.55013658167285,126.9507178017048
"충청남도 공주시 신금2길 47, 2층 (신관동, 대아아이투빌상가)",N,0,주공4차맞은편,웅진치과의원,041-881-6161,,1830,0930,1830,0930,1830,0930,1230,0930,1830,0930,1230,0930,,,,,36.4728028932148,127.14617767608931
충청남도 공주시 번영1로 130,N,0,자연담 메디컬센터맞은편,원석호치과의원,041-854-2875,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,,,,,,,36.47415265338075,127.14202326562082
충청남도 공주시 유구읍 유구마곡사로 10-1,N,0,터미널 바로 앞 ,유구박치과의원,041-841-8877,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,,,,,,,36.550083059038535,126.95205811795779
충청남도 공주시 유구읍 중앙2길 58,N,0,,유구치과의원,041-841-2804,,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,,,,,,,36.54935151125543,126.95247403506617
"충청남도 공주시 웅진로 190, 5층 (산성동)",N,0,정연채 내과 같은 건물 5층 ,이사랑치과의원,041-854-7528,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1230,0930,,,,,36.45736293038336,127.12506442004877
충청남도 공주시 웅진로 175 (중동),N,0,웅진로 중동 사거리 ,이치과의원,041-855-2235,,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,1100,0900,,,,,36.456210015947846,127.12451371649094
충청남도 공주시 번영1로 124 (신관동),N,0,미앤맘 건물 3층,이편한치과의원,041-855-3003,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1300,0930,,,,,36.4740885473183,127.14119018986737
"충청남도 공주시 웅진로 178, 3층 (중동)",N,0,삼성생명 근처 대성빌딩 3층 ,임철수치과의원,041-855-2044,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1200,0930,,,,,36.45629253600342,127.12488421261756
"충청남도 공주시 번영1로 171, 2층 (신관동)",N,0,농협건물 2층에 위치,정담치과의원,041-853-7528,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0930,,,,,36.4744856546,127.1466896297
"충청남도 공주시 웅진로 203, 2층 (산성동)",N,0,중앙약국2층,정치과의원,041-855-2265,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1230,0900,,,,,36.45849876866236,127.12470925621191
"충청남도 공주시 번영1로 80, 3층 (신관동, 장성빌딩)",N,0,국민은행 옆건물 ,제일치과의원,041-858-8275,,1530,0900,1930,1500,1530,0900,1930,1500,1530,0900,1230,0930,,,,,36.47369748945394,127.13650310353327
"충청남도 공주시 무령로 236, 5층 (중동)",N,0,하나은행 사거리 근처,최유상치과의원,041-856-3618,,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,,,,,,,36.456111295847705,127.12584329698325
"충청남도 공주시 번영1로 81-1, 2층 (신관동)",N,0,한솔 약국2층,푸른치과의원,041-858-0074,,1730,0910,1730,0910,1730,0910,1730,0910,1730,0910,1200,0910,,,,,36.47417677871983,127.13661552510919
충청남도 공주시 공주대학로 98,N,0,우리은행 3층 ,한사랑치과의원,041-853-1900,,1830,0930,1830,0930,1830,0930,1830,1400,1830,0930,1300,0930,,,,,36.47372492054251,127.13786726697947
"충청남도 공주시 번영1로 114, 4층 (신관동)",N,0,공주클리닉 건물 4CMD,허브치과의원,041-853-3328,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1300,0900,,,,,36.47398175972322,127.14004294544219
서울특별시 송파구 올림픽로 124,N,0,신천역 4번출구 환산빌딩 3층,로스윌준치과의원,02-422-7760,,1900,1000,1900,1000,2100,1030,,,1900,1000,1600,1000,,,,,37.51137778400869,127.08455940968966
"서울특별시 송파구 올림픽로 269, 220호 (신천동, 롯데캐슬골드)",N,0,잠실역 7.8번 출구 롯데캐슬골드 220호,롯데골드캐슬치과의원,02-415-2872,,1830,0930,2030,0930,1830,0930,1830,0930,1830,0930,1500,0930,,,,,37.51440718535505,127.10059729805528
"서울특별시 송파구 백제고분로 264, 2층 (삼전동, 호수빌딩)",N,0,,리드치과의원,02-416-5047,,1830,0930,1830,0930,1830,0930,2030,0930,1830,0930,1400,0930,,,,,37.50222709490877,127.09564950745285
서울특별시 송파구 오금로 404,N,0,,마음편한행복치과의원,02-400-2872,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1330,0900,,,,,37.497589369205684,127.13515195124884
"서울특별시 송파구 마천로57길 4, 3층 (마천동)",N,0,마천소방서 옆 마천역 1번출구 앞,마천세브란스치과의원,02-403-3875,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1400,1000,,,,,37.494358333333331,127.152011111111108
"서울특별시 송파구 거마로 62, 효명빌딩 (마천동)",N,0,,마천현대치과의원,02-400-2802,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1500,0930,,,,,37.4984189434,127.1470178894
"서울특별시 송파구 토성로 78, 204호 (풍납동, 정민빌딩)",N,0,강동구청역 인근 쌍용아파트 앞 ,맑음치과의원,02-483-2080,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0930,,,,,37.52803283372767,127.11840837946617
서울특별시 송파구 문정로 83,N,0,문정래미안@상가 207호,메이연세치과의원,02-401-0275,,1830,1000,1830,1000,1830,1000,1830,1000,1830,1000,1530,1000,,,,,37.49082771273968,127.1291378939435
"서울특별시 송파구 올림픽로 293-19, 3층 (신천동, 현대타워아파트)",N,0,잠실역 9번 출구 크로바상가/,모나리자치과의원,02-419-0275,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0930,,,,,37.5159200491,127.1067611624
"서울특별시 송파구 법원로 114, C동 213호 (문정동, 엠스테이트)",N,0,,몸사랑치과의원,02-542-2875,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1330,0930,,,,,37.48595373336174,127.12007515976173
서울특별시 송파구 문정로 83,N,0,삼성래미안아파트 상가 203호,문정치과의원,02-400-4701,,1830,1000,1830,1000,1830,1000,1830,1000,1830,1000,1400,1000,,,,,37.49083489629441,127.12916052112962
"서울특별시 송파구 동남로 110, 201호 (문정동, 문정빌딩)",N,0,문정역 1번출구 로데오거리 입구,문희권치과의원,02-448-1623,,1730,1000,1730,1000,1730,1000,1730,1000,1730,1000,1230,1000,,,,,37.4898211575,127.1237665523
"서울특별시 송파구 양재대로 1222, 올림픽프라자 2층 2호 (방이동)",N,0,올림픽공원역 2번출구 올림픽선수촌아파트 중심상가 2층,성분도치과의원,02-402-2888,,1830,1000,1830,1000,1830,1000,1830,1000,1830,1000,1400,1000,,,,
"서울특별시 송파구 올림픽로 102, 5층 (잠실동,서일빌딩)",N,0,,세인트루이스치과의원,02-421-2750,,1830,1000,1830,1000,1830,1000,,,1830,1000,1630,1000,,,,,37.5114240302,127.0819617444
서울특별시 송파구 송파대로 416,N,0,석촌역 4번 출구,소망치과의원,02-419-2845,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1330,0930,,,,,37.5043632788744,127.10839664394636
"서울특별시 송파구 삼전로 100, 304호 (삼전동, 아카데미빌딩)",N,0,,소원치과의원,02-418-2877,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1400,1000,,,,,37.5069630902813,127.09068366996375
"서울특별시 송파구 중대로9길 35, 3층(가락동,리치빌딩)",N,0,리치빌딩 3층,송치과의원,02-406-8275,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1400,0930,,,,,37.4962995858,127.1183039785
"서울특별시 송파구 가락로 99, 304호 (석촌동, 석촌프라자빌딩)",N,0,,송파그린치과의원,02-417-7528,,1830,1000,1830,1000,1830,1000,1830,1000,1830,1000,1330,1000,,,,,37.5011506033,127.1069617889
"서울특별시 송파구 거마로 61, 402호 (마천동, 한스어반타워)",N,0,,송파다인치과의원,02-3012-2875,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0930,,,,,37.49847375078677,127.14641637286105
서울특별시 송파구 가락로 166,N,0,동우빌딩 2층,송파본치과의원,02-2202-2788,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1600,0930,,,,,37.50357255232883,127.11384665004043
"서울특별시 송파구 중대로 218, 3층 (가락동, 신광빌딩)",N,0,오금역 4번 출구,송파새봄치과의원,02-449-2275,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.5010255205,127.1276708538
