주소,분류,응급여부,간이약도,이름,Tel,Tel_E,월close,월open,화close,화open,수close,수open,목close,목open,금close,금open,토close,토open,일close,일open,공close,공open,위도,경도 
서울특별시 강남구 논현로175길 17,C,0,동인빌딩 3층,마루성형외과의원,02-557-7373,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,1000,,,,,37.52580208750665,127.02724230931005
"서울특별시 강남구 도산대로 134, 10층 (논현동)",C,0,,순수성형외과의원,02-540-6601,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.5173535301,127.0233787743
대구광역시 중구 동성로6길 2-26,C,0,,가가성형외과의원,053-427-8877,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,1000,,,,,35.86814879517038,128.5952490443417
"서울특별시 강남구 삼성로134길 8, 2층,3층 (청담동)",C,0,청담역 9번 출구,레아트성형외과의원,02-549-2080,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.5200733586,127.0503293086
"부산광역시 부산진구 서면로 74, 4층 (부전동, 아이온시티빌딩)",C,0,"1,2호선 서면역 7번출구/아이온시티빌딩 4층",갤럭시성형외과의원,051-715-1237,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,35.157216288534215,129.058137085412
"서울특별시 강남구 강남대로 616, 12층 (신사동, 신사미타워)",C,0,신사역 6번 출구,글로리성형외과의원,02-513-9522,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.5168568304,127.019799659
"경기도 수원시 팔달구 향교로 161, 4층 (중동, 우림빌딩)",C,0,,이지동안성형외과의원,031-207-7575,,1930,0930,1930,0930,1930,0930,1930,0930,1930,0930,1400,0930,,,,,37.27497607287171,127.01600335180095
서울특별시 강남구 압구정로28길 40  (신사동),C,0,수협은행 골목으로 들어가다가 우측,더원성형외과의원,02-512-3452,,1830,1000,1830,1000,1830,1000,1830,1000,1830,1000,1630,1000,,,,,37.52393877346158,127.02749959417557
"서울특별시 강남구 압구정로30길 23 (신사동, 미승빌딩 601호,602호,603호)",C,0,,리드성형외과의원,1599-7533,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.52589006358959,127.02949491233391
서울특별시 강남구 압구정로28길 25,C,0,"압구정역 4번 출구,  도보 4분",미소라인성형외과의원,02-548-0039,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.52483248237201,127.02785285777938
"부산광역시 부산진구 부전로66번길 38, 2,3,4,5층 (부전동)",C,0,"1,2호선 서면역 7번출구",밸런스성형외과의원,051-809-9677,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,1000,,,,,35.15580416422914,129.05681110849451
제주특별자치도 제주시 도령로 1 5층 (노형동),C,0,<노형오거리 북동측 서울내과 건물>,김영석성형외과의원,064-711-7533,,1800,0930,1800,0930,1800,1400,1800,0930,1800,0930,1230,0930,,,,,33.48684119459767,126.47938216061993
"서울특별시 강남구 논현로 848 (신사동, 2층,5층,6층,7층,10층일부)",C,0,압구정역 3번출구 근처/,드림성형외과의원,02-546-1616,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1700,0930,,,,,37.5245747625,127.0288382596
"광주광역시 서구 상무중앙로 46, 3층 (치평동)",C,0,,이혜미성형외과의원,062-381-8001,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1330,0930,,,,,35.1510579946,126.8489334775
서울특별시 성북구 아리랑로 9 (동소문동6가),C,0,성신여대입구역 5번출구,메이저성형외과의원,02-922-7575,,2100,1000,1930,1000,1930,1000,1930,1000,2100,1000,1630,1000,,,,,37.59374222897869,127.0159833975997
"서울특별시 강남구 강남대로 596, 극동빌딩 5층 (논현동)",C,0,,리앤리성형외과의원,02-540-2022,,1900,1000,1900,1000,1900,1000,1900,1000,2100,1000,1700,1000,,,,,37.51502229316781,127.02035116231144
"서울특별시 성북구 도봉로 33, (길음동)",C,0,,이민녕성형외과의원,02-980-6633,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1600,0900,,,,,37.61217288551843,127.0299412398442
"서울특별시 성북구 보문로 165, 2층,3층,4층 (삼선동5가)",C,0,성북구청 맞은편,임태균성형외과의원,02-929-3331,,1830,1000,1830,1000,1830,1000,1830,1000,1830,1000,,,,,,,37.58896603893813,127.01627711602276
"서울특별시 성북구 동소문로 125, 골든타워 3층 (동선동4가)",C,0,,준성형외과의원,02-929-7357,,1830,1000,1830,1000,1830,1000,1830,1000,1830,1000,1500,1000,,,,,37.5941554733,127.0182167566
"서울특별시 강남구 삼성로 715, 5층 (청담동, 재동빌딩)",C,0,,엘성형외과의원,02-545-5200,,1900,1100,1900,1100,1900,1100,1900,1100,1900,1100,1400,1100,,,,,37.51965928704298,127.04940597725428
"서울특별시 강남구 논현로 843, EGI빌딩 3층 (신사동)",C,0,,라이트성형외과의원,02-543-0300,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.5243947699,127.0279739044
"서울특별시 양천구 목동로 203, 5층 (신정동, 로데오빌딩)",C,0,,트로이성형외과의원,18008630,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.526705408,126.863805181
"부산광역시 부산진구 황령대로 12, 지하1, 지상2~3층 (범천동)",B,0,"1호선 범내골역 6출구 앞 100m 방향 
",케이성형외과병원,0516381004,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1500,0900,,,,,35.14750359549201,129.06122689101528
서울특별시 양천구 중앙로 277 (신정동),C,0,신정네거리역 2번출구 ,김동주성형외과의원,02-2608-1484,,1830,1000,1830,1000,1830,1000,1830,1000,1830,1000,1600,1000,,,,,37.52092865365394,126.8522094763917
"서울특별시 용산구 한강대로 69, 업무동 7층 701-7호 (한강로2가, 용산푸르지오써밋)",C,0,,모차르트성형외과의원,02-797-7707,,1900,1000,2100,1000,1900,1000,1900,1000,2100,1000,1600,1000,,,,,37.5270418114,126.964893365
"충청북도 청주시 흥덕구 대농로 47, 4층 (복대동)",C,0,,티포인트성형외과의원,043-231-9008,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1500,1000,,,,,36.64233769236793,127.42761540358215
"광주광역시 북구 동문대로 152, 6층 (두암동, 동강빌딩)",C,0,,샤인성형외과의원,062-261-3050,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,35.175994444444441,126.928011111111104
경기도 수원시 영통구 봉영로 1606,C,0,,명성형외과의원,031-273-9200,,1830,1000,1830,1000,1830,1000,1830,1000,1830,1000,1300,1000,,,,,37.254057645187316,127.07452360286308
"경기도 수원시 영통구 중부대로 288, 3층 (매탄동, 홍신빌딩)",C,0,,미드림성형외과의원,031-214-5114,,1830,1000,1830,1000,1300,1000,1830,1000,1830,1000,1400,1000,,,,,37.273436111111110,127.046947222222215
"서울특별시 강남구 강남대로 390, 401호 (역삼동, 미진프라자)",C,0,강남역 1번 출구,신현태성형외과의원,02-3469-1235,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1300,0930,,,,,37.4978402234,127.0285791857
"광주광역시 광산구 임방울대로 348, 402호 (수완동)",C,0,,하얀성형외과의원,062-716-8582,,1900,1400,1900,0930,1900,0930,1900,0930,1900,0930,1330,0930,,,,,35.1910775791,126.8243830633
"서울특별시 중구 명동8길 40, 3층 (충무로1가)",C,0,명동역6번출구,노정식성형외과의원,02-778-7933,,1900,1000,1900,1000,1900,1000,1900,1000,2000,1000,1400,1000,,,,,37.56178137053265,126.98478370633653
"대구광역시 중구 달구벌대로 2094, 8층 (남산동)",C,0,,앙뜨레21성형외과의원,053-254-0021,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,1000,,,,,35.8653063535,128.5926051868
"서울특별시 강남구 논현로168길 35, 목산빌딩 지하1층 (신사동)",C,0,,아이미성형외과의원,02-549-0652,,1900,1030,1900,1030,1900,1030,1900,1030,1900,1030,1600,1030,,,,,37.52346412486209,127.03120893266026
"서울특별시 강남구 논현로 816, 베스콘빌딩 5층 (신사동)",C,0,압구정역 3번출구에서 강남을지병원 방향,에스티성형외과의원,02-517-0015,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.521302396117484,127.02852930892905
"서울특별시 강남구 도산대로 108, 12, 13층 (논현동, 렉스타워)",C,0,,티에스성형외과의원,02-512-7580,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1700,0930,,,,,37.51619354533294,127.02065462602883
"서울특별시 강남구 강남대로 596, 8층 (논현동, 극동빌딩)",C,0,신사역 3번 출구,아이루미성형외과의원,02-534-6888,,1900,1000,1900,1000,1900,1000,1900,1000,2100,1000,1600,1000,,,,,37.51502229316781,127.02035116231144
충청북도 청주시 흥덕구 2순환로 1240,C,0,902호,아이에스성형외과의원,043-237-1500,,1800,0930,1800,0930,1800,0930,2100,0930,1800,0930,1400,0930,,,,,36.62550202870827,127.43008711970558
"서울특별시 강남구 압구정로 436, 7층 (청담동, 상원빌딩)",C,0,,청담퍼스트성형외과의원,02-547-1888,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.5265340382,127.0446228638
"서울특별시 강남구 언주로172길 11, 4층 (신사동)",C,0,4층,케이스성형외과의원,02-541-7533,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1430,1000,,,,,37.52795537641731,127.03480924306254
서울특별시 동대문구 천호대로 425,C,0,,도도성형외과의원,02-2213-3377,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1500,1000,,,,,37.56152044337853,127.06634298861974
"서울특별시 강남구 강남대로 548 (논현동, 건우빌딩 6층일부,7층일부)",C,0,논현역 1번출구,4월31일성형외과의원,02-540-6777,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,,,,,37.5110359761,127.0218883252
"경상남도 진주시 남강로 702-1, (장대동)",C,0,,현대성형외과의원,055-741-1421,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.1913610026,128.0884329961
부산광역시 부산진구 가야대로 781-1 (부전동),C,0,"1,2호선 서면역 9번 출구 ",뉴웰성형외과의원,051-912-5827,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,1000,,,,,35.158023035754724,129.05711716728413
"경기도 수원시 팔달구 권광로 175, 3층 일부호 (인계동, 육성건설빌딩)",C,0,,청담라인성형외과의원,070-4231-0218,,1900,1000,2000,1000,1900,1000,2000,1000,1900,1000,1600,1000,,,,,37.2632270134,127.032039179
부산광역시 중구 구덕로 83  (남포동6가),C,0,1호선 자갈치역 8번출구,최상호성형외과의원,051-246-6661,,1700,1000,1700,1000,1700,1000,1700,1000,1700,1000,,,,,,,35.097195942342914,129.02685965573943
서울특별시 강남구 논현로 865  (신사동),C,0,"압구역 4번출구, 도보 3분",예진성형외과의원,02-514-9700,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.525940840140066,127.02818263864751
서울특별시 강남구 압구정로 338 (신사동),C,0,,대영성형외과의원,02-3446-7788,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,1000,,,,,37.52793971940031,127.03895435123643
"대구광역시 중구 동성로 25, 6층 (사일동)",C,0,,리더스성형외과의원,053-423-3322,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,1000,,,,,35.86922785569752,128.5951510862065
"서울특별시 강남구 강남대로 476, 5층 (논현동, urbanhive)",C,0,어반하이브 3층,시너지성형외과의원,1577-3153,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1500,1000,,,,,37.50490856937278,127.02479086770353
서울특별시 강남구 테헤란로 105,C,0,강남역 근처/강남A타워 9층,쿠키성형외과의원,02-562-8500,,1900,1000,1900,1000,1900,1000,1900,1000,2100,1000,1600,1000,,,,,37.49863493892567,127.02853122217101
"서울특별시 강남구 도산대로 335, 3,4층 (신사동, J MEDI TOWER 3,4층)",C,0,,제이드성형외과의원,02-3442-7900,,1830,1000,1830,1000,1830,1000,1830,1000,1830,1000,1530,1000,,,,,37.52339349154688,127.03851677288239
"경기도 평택시 평택5로20번길 38, 3층, 5층 (합정동)",C,0,,강남재준성형외과의원,031-647-3119,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,36.98995635978939,127.11388916455985
"서울특별시 강남구 도산대로 122, 8층 (논현동, 에메랄드타워)",C,0,"에메랄드 빌딩 8,9층",미드림성형외과의원,02-515-0022,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1500,1000,,,,,37.516797222222223,127.022047222222227
부산광역시 부산진구 서면문화로 2 (부전동),C,0,"1,2호선 서면역 9번출구",아이리스성형외과의원,051-809-0021,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1430,1000,,,,,35.15800032500964,129.05802955370314
"서울특별시 강남구 논현로167길 9, 낙산프라자 5층층 (신사동)",C,0,,고고성형외과의원,02-546-2500,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,1000,,,,,37.52442012640001,127.0274263818
"서울특별시 강남구 강남대로 492, 14층 (논현동)",C,0,신논현역 3번 출구,리앤성형외과의원,02-2088-2940,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,1000,,,,,37.5062061573,127.0241127029
제주특별자치도 제주시 일주서로 7870,C,0,,전신권성형외과의원,064-743-9971,,1700,1000,1700,1000,1700,1000,1700,1000,1700,1000,1200,1000,,,,,33.49353598790491,126.48748564055539
부산광역시 사하구 낙동대로 218  (괴정동),C,0,괴정역 4번 출구 ,이광호성형외과의원,051-208-2888,,1830,1030,1830,1030,1830,1030,1830,1030,1830,1030,1530,1030,,,,,35.100327729510525,128.99296643366534
"서울특별시 마포구 신촌로 180, 3층 (대흥동)",C,0,이대역 6번 출구,홍승현성형외과의원,02-706-0667,,1830,1000,1830,1000,1830,1000,1830,1000,1830,1000,1600,1000,,,,,37.5565079478,126.945485886
"서울특별시 강남구 선릉로158길 10, 3층(청담동)",C,0,압구정로데오역 4번 출구,브이라인성형외과의원,02-518-7755,,1830,1000,1830,1000,1830,1000,1830,1000,1830,1000,,,,,,,37.52543257904481,127.04084373277256
"서울특별시 강남구 논현로 819, 명광빌딩 4층 (신사동)",C,0,,아이니크성형외과의원,02-547-0123,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1700,0930,,,,,37.52163051777323,127.02787332477232
"서울특별시 강남구 도산대로 104 (논현동, 1st Avenue 5,6층)",C,0,신사역 2번출구,웰성형외과의원,02-518-0600,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,1000,,,,,37.516078271052414,127.02034239995652
"광주광역시 서구 상무중앙로 9, 7층 701호 (치평동, 동양빌딩)",C,0,세정아울렛인근 동양빌딩6층,압구정앤성형외과의원,062-385-7185,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1500,0900,,,,,35.14764751456676,126.84782279277789
"서울특별시 마포구 양화로 151, 3층 (동교동)",C,0,,에스와이성형외과의원,02-333-4800,,1900,1000,1900,1000,1900,1000,1900,1000,2100,1000,1600,1000,,,,,37.55626795887799,126.9223667575677
"서울특별시 강남구 논현로167길 9, 6층 (신사동)",C,0,낙산프라자빌딩 6층,럭스성형외과의원,02-544-3000,,1900,1000,1900,1000,1900,1000,1900,1000,2000,1000,1700,1000,,,,,37.5244201264,127.0274263818
"서울특별시 강남구 선릉로157길 6, 5층 (신사동)",C,0,,라리성형외과의원,02-547-7552,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.525991667990546,127.0394683909079
"서울특별시 강남구 논현로 517 (역삼동, 1~6층, 논현로 521-3 지하1층, 지상4층,5층)",C,0,역삼역 6번출구 ,바노바기성형외과의원,1588-6508,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1600,0930,,,,,37.50267128485868,127.03569235544386
"부산광역시 부산진구 가야대로784번길 11, 2층 (부전동)",C,0,"1,2호선 서면역 7번 출구",트렌디성형외과의원,051-819-0700,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,1000,,,,,35.15690873190913,129.05735684307535
"서울특별시 강남구 도산대로 107, 9층 (신사동)",C,0,신사역 7번 출구,프롬비성형외과의원,02-542-8811,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,1000,,,,,37.51678109410001,127.0201073117
"제주특별자치도 제주시 1100로 3347, 4층 (노형동, 세기빌딩)",C,0,,드림미성형외과의원,064-749-9400,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,,,,,,,33.4848380236,126.4796041176
부산광역시 부산진구 부전로66번길 50 (부전동),C,0,"롯데백화점 부근 / 1,2호선 서면역 7번 출구",얼굴선성형외과의원,051-819-3500,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,1000,,,,,35.15577907884329,129.0574381334587
부산광역시 부산진구 중앙대로 700  (부전동),C,0,"1,2호선 서면역 2번출구/고려빌딩 5층",윤동주성형외과의원,051-804-9585,,1900,1030,1900,1030,1900,1030,1900,1030,1900,1030,1700,1030,,,,,35.15521300141611,129.05937156701543
서울특별시 강남구 논현로 813,C,0,"3호선 압구정역 4,5번 출구 영석빌딩",마인성형외과의원,02-516-1175,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.52117083566005,127.02786062049861
"서울특별시 강남구 테헤란로 101, 2층 (역삼동, 이즈타워)",C,0,강남역 12번 출구,본아이성형외과의원,02-1899-7233,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,1000,,,,,37.4986224205,127.0280638046
"광주광역시 서구 상무중앙로 44, 3층 301호 (치평동)",C,0,,아이퀸성형외과의원,062-375-2299,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,35.150863279447975,126.84891627817478
서울특별시 강남구 논현로171길 15,C,0,"301,302호",매직성형외과의원,02-545-8777,,1930,1000,1930,1000,1930,1000,1930,1000,1930,1000,1800,1000,,,,,37.52549216691917,127.02714265098089
서울특별시 강남구 압구정로28길 31,C,0,"압구정역 4번출구, 도보 3분",코엔아이성형외과의원,02-516-5522,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,,,,,,,37.524407184414315,127.02797940889559
"부산광역시 부산진구 부전로66번길 34, 3,4층 (부전동)",C,0,"1,2호선 서면역 1,3번출구/롯데후문",리오성형외과의원,051-818-0025,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,1000,,,,,35.15573649776844,129.056550447673
"서울특별시 강남구 논현로 833, 3층 (신사동)",C,0,재경빌딩 3층,김영진성형외과의원,02-548-2662,,1900,1200,1900,1200,1900,1200,1900,1200,1900,1200,,,,,,,37.522799999999997,127.027883333333335
"서울특별시 강남구 봉은사로 107 (논현동, 4,5,7~11,13,14층)",C,0,신논현역 3번 출구,뷰성형외과의원,02-539-1177,,1900,1000,1900,1000,1900,1000,1900,1000,2100,1000,1700,1000,,,,,37.5050201662,127.0253925817
서울특별시 강남구 테헤란로 121 (역삼동) ,C,0,강남역 12번 출구 인근 원빌딩,비디엠아이성형외과의원,02-6335-0111,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.49941455538105,127.03106321428645
대구광역시 중구 동성로6길 25 (공평동),C,0,,더원성형외과의원,053-428-0091,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,1000,,,,,35.86897110276421,128.59682696405198
"서울특별시 강남구 논현로 868 (신사동, 구정빌딩 5층일부, 6층)",C,0,"압구정역 2,3번출구 사이 구정빌딩",더성형외과의원,02-3446-0055,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1700,0930,,,,,37.52611728778446,127.02877552173025
"부산광역시 부산진구 서면로 60-1, 1,2,3층 (부전동)",C,0,"1,2호선 서면역 7번출구/효성엑센시티빌딩 5층",센텀성형외과의원,051-818-7582,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,1000,,,1700,1000,35.1561944225,129.0580279447
서울특별시 강남구 논현로167길 13,C,0,3호선 압구정역 4번출구 50M직진후 첫번째골목에서 우회전,오메가성형외과의원,02-3444-3333,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.5244722709849,127.02700202637061
"경기도 평택시 평택로32번길 25, 3층 (평택동)",C,0,,브랜드성형외과의원,031-618-8855,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1600,1000,,,,,36.99145475231685,127.08899172069022
서울특별시 동대문구 왕산로 225  (청량리동),C,0,,정병주성형외과의원,02-966-5536,,1700,1000,1700,1000,1700,1000,1700,1000,1700,1000,1200,1000,,,,,37.58212098872509,127.04721012154396
대구광역시 중구 동성로2길 83,C,0,,리즈성형외과의원,053-255-2552,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1700,0930,,,,,35.86973650099636,128.5970212573212
"서울특별시 강남구 압구정로 320, 6층일부 (신사동)",C,0,압구정파출소 건너편 다이소 건물 내,세란성형외과의원,02-3444-7300,,1900,1000,1900,1000,,,1900,1000,1900,1000,1500,1000,,,,,37.52849382446565,127.03641514912041
"서울특별시 강남구 강남대로 584, 7층 (논현동, 운산빌딩)",C,0,,디바성형외과의원,02-542-7002,,1900,1000,1900,1000,1900,1000,1900,1000,2100,1000,1600,1000,,,,,37.513933833427465,127.02062233228962
"서울특별시 강남구 도산대로 104, 10층 (논현동, 1st Avenue)",C,0,신사역 2번 출구,프라미스성형외과의원,02-548-9003,,1900,1000,1900,1000,1900,1000,1900,1000,2100,1000,1700,1000,,,,,37.5160782711,127.0203424
"서울특별시 강남구 압구정로 144, 2층 (신사동, 한주빌딩)",C,0,,이희문성형외과의원,02-518-6555,,1800,0930,1800,0930,1800,1130,1800,0930,1800,0930,1400,1000,,,,,37.5249721655,127.024584826
"부산광역시 부산진구 서면로 59, 3층 (부전동, 삼정노블빌딩)",C,0,"1,2호선 서면역 1번출구/삼정노블빌딩 3층",아이엠성형외과의원,051-809-0911,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,1000,,,,,35.15600790552279,129.05754922101775
"서울특별시 강남구 압구정로 156 (신사동, 카로시티2 빌딩 304,405,406,407호)",C,0,카로시티 2빌딩,노종훈성형외과의원,02-515-5300,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1500,1000,,,,,37.52605810246365,127.02662698071786
부산광역시 부산진구 가야대로784번길 42,C,0,"롯데백화점 후문
1,2호선 서면역 7번 출구",제이스타성형외과의원,051-818-7005,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,1000,,,,,35.15555065013103,129.0571065351506
대구광역시 북구 칠곡중앙대로 411,C,0,,칠곡제이스성형외과의원,053-313-6767,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1500,1000,,,,,35.93250967637956,128.54798253249163
서울특별시 강남구 압구정로28길 49  (신사동),C,0,,카라성형외과의원,02-516-8095,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1400,0930,,,,,37.5232595688,127.0277110312
대구광역시 중구 동성로 2,C,0,,김정철성형외과의원,053-421-1600,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1530,0930,,,,,35.867115592738045,128.59406368602646
"대구광역시 중구 동성로5길 31, 3층 (삼덕동1가)",C,0,,글래드성형외과의원,053-710-0103,,1900,1000,2100,1000,1900,1000,1900,1000,2100,1000,1700,1000,,,1700,1000,35.86787816636547,128.59627470740185
"부산광역시 부산진구 서면로 59, 10층 (부전동, 삼정노블빌딩)",C,0,"1, 2호선 서면역 7번출구",비앤제이성형외과의원,051-805-1800,,1900,1000,1900,1000,1900,1000,1900,1000,2100,1000,1700,1000,,,,,35.156007980059165,129.05754483377936
"울산광역시 중구 강북로 123, 101동 3층 305, 306, 307, 308호 (옥교동, 태화강엑소디움)",C,0,옥교동 태화강엑소디움 3층,이유성형외과의원,052-244-2626,,2100,1000,1900,1000,,,1900,1000,2100,1000,1700,1000,1800,1300,,,35.553017673172086,129.3221931692257
서울특별시 강남구 강남대로 446 9층 (역삼동),C,0,,1밀리미터성형외과의원,02-552-1171,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.5023891093389,127.02594810924923
"서울특별시 강남구 논현로 834, 윤성빌딩 3,4층 (신사동)",C,0,,에이트성형외과의원,02-515-2550,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.522830475794834,127.02861586506808
"경기도 안산시 단원구 고잔1길 17, 402,403,501호 (고잔동, 대유빌딩)",C,0,,프로포즈성형외과의원,031-485-8275,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.318647116146614,126.83560023887416
"부산광역시 부산진구 부전로66번길 42, 1,2층 (부전동)",C,0,"1,2호선 서면역 7번출구",오케이성형외과의원,051-804-0080,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1500,1000,,,,,35.15579781991013,129.05698547136996
광주광역시 서구 상무중앙로 10,C,0,"상무역5번출구, 세정아울렛 맞은편",알파성형외과의원,062-383-9401,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1500,0930,,,,,35.14782552716257,126.84888913271824
"부산광역시 부산진구 서면로 60, 5~7층 (부전동)",C,0,"1,2호선 서면역 7번출구",제나성형외과의원,051-805-0101,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,1000,,,,,35.1561295666,129.0580263107
"부산광역시 부산진구 부전로66번길 44, 2,3층 (부전동)",C,0,"1,2호선 서면역 7번출구/버스정류장: 롯데백화점 뒷편",하용찬성형외과의원,051-805-2335,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,1000,,,,,35.15579946982497,129.05708750392125
"서울특별시 강남구 논현로155길 5 (신사동, 지하1층일부, 2층, 4층)",C,0,,서울위드성형외과의원,02-517-3095,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,1000,,,,,37.5216990556,127.0276109064
"서울특별시 강남구 강남대로 606, 403,405호 (논현동, 삼주빌딩)",C,0,신사역 3번 출구,티제이성형외과의원,02-546-4567,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,0900,,,,,37.51586927,127.020156837
서울특별시 강남구 압구정로30길 23 6층 604호,C,0,압구정역 근처/,OLE(올래)성형외과의원,02-516-0005,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.52589006358959,127.02949491233391
"서울특별시 강남구 학동로 315, 소망빌딩 지하1,1층일부2 층 (논현동)",C,0,압구정역 4번 출구,아이브성형외과의원,02-546-1614,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.52510473066329,127.02809634721415
"부산광역시 부산진구 가야대로784번길 21, 4~8층 (부전동)",C,0,"1,2호선 서면역 7번출구",디에이치성형외과의원,1644-7520,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,1000,,,1700,1000,35.15655594215331,129.05734251010506
울산광역시 중구 젊음의2거리 23 (성남동),C,0,,서울성형외과의원,052-244-0222,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1400,0930,,,,,35.553197222222224,129.319108333333332
"서울특별시 강남구 강남대로 616 (신사동, 신사미타워, 5층일부)",C,0,신사역 6번 출구,유비에이성형외과의원,02-544-6075,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.5168568304,127.019799659
서울특별시 강남구 언주로 869 (신사동) ,C,0,,두한성형외과의원,02-543-9870,,1900,0930,1900,0930,1600,0930,1900,0930,1900,0930,1900,0930,,,,,37.52819562040167,127.03328801043055
