주소,분류,응급여부,간이약도,이름,Tel,Tel_E,월close,월open,화close,화open,수close,수open,목close,목open,금close,금open,토close,토open,일close,일open,공close,공open,위도,경도 
충청남도 아산시 배방읍 배방로 26 (다온팰리스),C,0,배방읍사무소 맞은편 /공휴일은 전화바람,다온미래산부인과의원,041-549-3582,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1600,0900,,,1300,0900,36.7745348658,127.0539463976
"서울특별시 강남구 논현로 142, 2~6층 (도곡동, 동현빌딩)",C,0,,도곡함춘산부인과의원,02-1661-9722,,2000,0900,1800,0900,2000,0900,1800,0900,2000,0900,1400,0900,,,,,37.4824178031,127.0430272986
충청남도 아산시 배방읍 고속철대로 71,C,0,아산역 옆,삼성미즈산부인과의원,041-903-2277,,2000,0930,2000,0930,2000,0930,2000,0930,2000,0930,1600,0930,1300,0930,1300,0930,36.790707717,127.1075748578
"경기도 성남시 중원구 산성대로 492-1, 2층 (은행동)",C,0,,연산부인과의원,031-732-0081,,1800,0900,1800,0900,2000,0900,1800,0900,1800,0900,1600,0900,,,,,37.4551956641751,127.16222401023381
"경기도 성남시 중원구 광명로 5, 6층 (성남동, 성남동메디칼센타)",C,0,,연세프라임산부인과의원,031-753-8700,,2030,0930,2030,0930,2030,0930,2030,0930,2030,0930,1300,0930,,,,,37.4331663960519,127.12970681593231
"경기도 성남시 중원구 광명로 299, 2층 201호 (금광동)",C,0,,이예경산부인과의원,031-732-5745,,1730,0900,1730,0900,1730,0900,1730,1400,1730,0900,1400,0900,,,,,37.44466310437137,127.1593749625221
"서울특별시 송파구 오금로 95, 국제빌딩 지하1층, 2~8층 (방이동)",C,0,서울잠실우체국 맞은편 국제빌딩,고은빛산부인과의원,02-421-3030,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1500,0900,1300,0900,1300,0900,37.513785621381885,127.10769920017125
강원도 원주시 단구로 183 (명륜동),C,0,환경청사거리,미래산부인과의원,033-766-8008,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1600,0900,1200,0900,1200,0900,37.33608375204496,127.9487442540896
"강원도 원주시 서원대로 158, 2층 (단계동)",C,0,,신희경산부인과의원,033-735-0755,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1500,0900,,,,,37.34404517074895,127.92919475037207
"강원도 원주시 봉화로 10, 2층 (단계동)",C,0,ak백화점 인근,아름다운산부인과의원,033-747-8855,,1800,0900,1800,0900,1300,0900,1800,0900,1800,0900,1300,0900,,,,,37.34535816545635,127.92858912893695
"경상남도 통영시 무전대로 4, 201호,301호 (무전동, 장미빌딩)",C,0,송림데파트상가,통영자모산부인과의원,055-648-3535,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,1300,0900,34.86020369711301,128.42111947455396
강원도 원주시 장미공원길 43-6 (단계동),C,0,단계택지 농협 맞은편,연세순풍산부인과의원,033-745-0199,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1600,0900,1300,0900,1300,0900,37.3465276613,127.93019589699999
"서울특별시 송파구 백제고분로 204, (삼전동)",C,0,,아미산부인과의원,02-3432-7373,,2000,0900,1800,0900,1800,0900,1800,0900,2000,0900,1400,0900,,,,,37.50376855610166,127.08923218656844
"서울특별시 송파구 송파대로 381 (석촌동, 4층)",C,0,8호선 송파역 4번출구/송파사거리 월드아파트 인근,연산부인과의원,02-422-0333,,2000,1000,1400,1000,1900,1000,2000,1000,1900,1000,1400,0900,,,,,37.50141074900288,127.11016944053574
"서울특별시 송파구 올림픽로 145, 리센츠 4층층 4B18,19호 (잠실동)",C,0,,연세리센츠산부인과의원,02-412-7788,,2000,1000,2000,1000,2000,1000,2000,1000,2000,1000,1500,1000,,,,,37.5119790175,127.0870431473
경기도 광주시 곤지암읍 평촌길 39,C,0,,미래산부인과의원,031-763-3552,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,,,,,37.35580753017417,127.32624046355119
"강원도 원주시 원일로 120, 6층 (중앙동, 중앙빌딩)",C,0,중앙농협 맞은편,예사랑산부인과의원,033-764-3333,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0930,,,,,37.350260948621106,127.94847761503124
"서울특별시 송파구 올림픽로 114, 8층 (잠실동, 서경빌딩)",C,0,잠실새내역 4번 출구,애플산부인과의원,02-417-4004,,2100,1000,2100,1000,2100,1000,2100,1000,2100,1000,1800,1000,,,1600,1000,37.5113907369,127.0831877854
"경기도 광주시 중앙로 95-3, 5층 (역동)",C,0,,서울산부인과의원,031-798-0300,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,37.408008333333335,127.258733333333339
"강원도 원주시 영랑길 14-2, 청연재빌딩 6,7층 (행구동)",C,0,,우리산부인과의원,033-900-5959,,1800,0900,1800,0900,1800,0900,1300,0900,1800,0900,1400,0900,,,,,37.3410005935,127.9717094418
"강원도 원주시 능라동길 61, 8층 (무실동, 정한타워)",C,0,국민은행건물,율산부인과의원,033-765-0655,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1430,0900,,,1430,0900,37.33414697258224,127.93123475551928
"경기도 광주시 중앙로 101, 8층 (경안동)",C,0,광주축협근처 롯데리아 건너편,우리들여성산부인과의원,031-768-7535,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1600,0930,1200,1000,,,37.40881867786889,127.25841682680797
경기도 광주시 파발로 131 (경안동),C,0,,최영일산부인과의원,031-765-1030,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,37.413566666666668,127.255925000000005
서울특별시 송파구 올림픽로 105  (잠실동),C,0,2호선 신천역 5번출구,더블유산부인과의원,02-421-0430,,2000,0930,1900,0930,1900,0930,2000,0930,1900,0930,1530,0930,,,,,37.5120733657522,127.0845420831779
"충청남도 공주시 웅진로 190, 4층 (산성동)",C,0,시내 큰사거리근처 /꿈의복지문화센터 밑쪽/ 정연채 내과 건물 4층 ,다나안산부인과의원,041-854-7575,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1330,0900,,,,,36.457355831083106,127.12507210753202
충청남도 공주시 번영1로 124 (신관동),C,0,신관초등학교사거리근처,미앤맘산부인과의원,041-840-1003,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,,,1300,0900,36.4740885473183,127.14119018986737
"서울특별시 송파구 올림픽로 106 (잠실동, 10층)",C,0,신천역 4번 출구 종합운동장 방향,로앤산부인과의원,02-414-9922,,2100,1000,2100,1000,2100,1000,2100,1000,2100,1000,1800,1000,,,1300,0900,37.51139478532904,127.08255439190562
"충청남도 공주시 번영1로 154, 4층 (신관동)",C,0,GS마트 맞은편 건물,서울산부인과의원,041-857-3583,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1230,0900,,,1200,0900,36.4742251356,127.1445423174
"충청남도 공주시 번영1로 50, 3,4층 (신관동, 정광빌딩)",C,0,하이마트맞은편 원할머니보쌈 건물 3층 ,순풍산부인과의원,041-854-3582,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,1300,0900,36.47207813398435,127.13409017725362
서울특별시 송파구 석촌호수로 58 (잠실동),C,0,신천역 3번출구,문앤박산부인과의원,02-415-0633,,1830,0900,1830,0900,1830,0900,,,1830,0900,1600,0900,,,,,37.51108521203789,127.08547750146843
"서울특별시 송파구 법원로 114, 엠스테이트 C동 204호 (문정동)",C,0,,미소와산부인과의원,02-2135-7585,,1900,1000,2000,1000,1900,1000,2000,1000,1900,1000,1500,1000,,,,,37.4860541974,127.1210105111
"서울특별시 송파구 올림픽로35가길 9, 2층 (신천동, 잠실푸르지오월드마크 )",C,0,잠실푸르지오월드마크 2층,김성희마리안산부인과의원,02-419-2009,,1900,1000,1800,1000,1900,1000,1800,1000,1900,1000,1330,0930,,,,,37.51744017278381,127.10357798467008
서울특별시 송파구 올림픽로 108 (잠실동),C,0,7층,김윤숙산부인과의원,02-422-7779,,2100,0930,2100,0930,1900,0930,2100,0930,2100,0930,1600,0930,,,,,37.51141985672251,127.08276934302115
서울특별시 송파구 석촌호수로 234 (석촌동),C,0,석촌호수 서호/ 미켈란호수가아파트 옆,김정자산부인과의원,02-415-7718,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1400,0930,,,,,37.50769109991824,127.10278709070423
"서울특별시 송파구 마천로 29 (방이동, 6층)",C,0,,김현영산부인과의원,02-423-6614,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1400,1000,,,,,37.50954389536046,127.12424332493054
서울특별시 송파구 마천로41길 22 (마천동),C,0,,김혜숙산부인과의원,02-403-7300,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.496944444444445,127.149905555555549
"서울특별시 송파구 송파대로 398 (송파동, 3층)",C,0,석촌역 4번 출구,민지영산부인과의원,02-423-6544,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1400,0900,,,,,37.50303306984374,127.10961992485744
서울특별시 송파구 마천로 262 (거여동),C,0,,박산부인과의원,02-408-0022,,1700,1000,1700,1000,1700,1000,1700,1000,1700,1000,1230,1000,,,,,37.498126739919385,127.14578243033637
강원도 원주시 이화6길 1 (단계동),C,0,고속버스터미널 건너편,미즈산부인과의원,033-733-6100,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1500,0930,1300,1000,1300,1000,37.343530926899994,127.9322579495
강원도 원주시 시청로 98 (무실동),C,0,중부교회 인근,새봄산부인과의원,033-745-5600,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.3359253034389,127.92874267327218
서울특별시 송파구 법원로11길 11,C,0,가락시장역 7번출구,삼성산부인과의원,02-449-7582,,1830,0930,1830,0930,1300,0930,1830,0930,1830,0930,1300,0930,,,,,37.48466866621789,127.11850830209141
"서울특별시 송파구 양재대로60길 3-13, 가락동 문산부인과 (가락동)",C,0,"8호선 송파역 2번출구,3호선.8호선 가락시장역 3번출구",포유문산부인과의원,02-443-1600,,2000,0900,2000,0900,2000,0900,2000,0900,2000,0900,1700,0900,1300,0900,1300,0900,37.498927416998676,127.11715540396975
"서울특별시 송파구 동남로 138, 3층 (문정동)",C,0,문정클리닉 3층,이미정산부인과의원,02-407-2702,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1400,0930,,,,,37.49113408158763,127.12616708492305
"서울특별시 송파구 마천로 53, 3층 (오금동)",C,0,,한빛산부인과의원,02-408-3814,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.508544592472234,127.12665444700589
"서울특별시 송파구 올림픽로35길 104  (신천동, 장미아파트)",C,0,성내역 3번출구 5분정도직진 장미종합상가 3층,장종상산부인과의원,02-2203-5150,,2100,0900,2100,0900,2100,0900,2100,0900,2100,0900,1800,0900,1330,0930,1330,0930,37.517686033415714,127.10152012944154
"서울특별시 송파구 올림픽로 493 (풍납동, 대원빌딩 2층)",C,0,풍납동사거리에서 sk주유소 지나서 쌍용아파트 101동 옆,장현정산부인과의원,02-478-0885,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1400,1000,,,,,37.526429723199996,127.11773611929999
"서울특별시 송파구 석촌호수로 160 (삼전동, 4층)",C,0,,헤렌여성산부인과의원,02-414-0016,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1500,0930,,,,,37.50666702263055,127.09480355222112
부산광역시 사상구 가야대로 272 (주례동),C,0,2호선 주례역 7번출구,박지현산부인과의원,051-328-3232,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1300,0930,,,,,35.15004436285338,129.00225131714913
"부산광역시 사상구 광장로 77, 4층 (괘법동)",C,0,2호선 사상역 4번출구,새봄산부인과의원,051-311-1331,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1530,0930,,,,,35.16261666666666,128.98493333333442
"제주특별자치도 제주시 수덕로 6, 4층 (노형동)",C,0,,에덴산부인과의원,064-748-9400,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,1230,0900,33.48861627156276,126.47529561727022
부산광역시 사상구 가야대로 288 (주례동),C,0,2호선 주례역 1번출구,순산부인과의원,051-323-0555,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1300,0930,,,,,35.15004205494187,129.00402653371006
전라북도 익산시 무왕로20길 3 (어양동),C,0,YMCA맞은편,정산부인과의원,063-836-1992,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1200,0900,,,,,35.95833166381713,126.98013910084155
전라북도 익산시 동서로 231 (남중동),C,0,북부시장사거리,제일산부인과의원,063-840-7500,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0830,1200,1000,1200,1000,35.95342017923268,126.95978175906967
"전라북도 익산시 궁동로 83, 3층 (영등동)",C,0,노동청사거리,호산부인과의원,063-838-3575,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1600,0930,,,,,35.9621991959206,126.98067218374231
전라북도 익산시 무왕로 1109 (영등동),C,0,영등동 전자랜드 가기전 주유소 옆건물 2층,에덴산부인과의원,063-836-2002,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1130,0900,,,,,35.958873756533045,126.98012012030722
전라북도 익산시 무왕로 1030  (영등동),C,0,홈플러스 맞은편,이금신산부인과의원,063-834-8900,,1830,0900,1830,0900,1230,0900,1830,0900,1830,0900,1300,0900,,,,,35.95811722807178,126.97119241448695
전라북도 익산시 평동로7길 69 (중앙동3가),C,0,중앙동 농협중앙회 맞은편,이방원산부인과의원,063-857-5511,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1230,0900,,,,,35.93819005416506,126.94998893309135
"부산광역시 사상구 사상로 288-1 (덕포동, 강훈산부인과)",C,0,2호선 덕포역 2번출구/버스정류장: 덕포1동 주민센터,강훈산부인과의원,051-303-2015,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1300,0930,,,1300,0930,35.1704491941,128.9829463186
전라북도 익산시 인북로 344  (신동),C,0,,모아산부인과의원,063-840-0700,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1230,0900,,,,,35.9588138099394,126.96168112932327
전라북도 익산시 서동로 118 (동산동),C,0,고래등오거리에서 고곡로지점전북은행맞은편,문산부인과의원,063-853-6636,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1600,0900,,,1600,0900,35.934580555555556,126.964402777777778
전라북도 익산시 배산로 66 (모현동1가),C,0,현대3차아파트 맞은편,미래와여성산부인과의원,063-837-5555,,1930,0900,1930,0900,1930,0900,1930,0900,1930,0900,1500,0900,,,,,35.943802777777776,126.938519444444438
전라북도 익산시 무왕로 1018 (영등동),C,0,,미즈베베산부인과의원,063-840-5000,,1930,0900,1930,0900,1930,0900,1930,0900,1930,0900,1300,0900,,,,,35.95838921595101,126.96972432342108
"부산광역시 사상구 사상로 236, 4층 (괘법동)",C,0,2호선 사상역 6번 출구,나비산부인과의원,051-313-3321,,1900,0900,1800,0900,1800,0900,1800,0900,1900,0900,1300,0900,,,,,35.165963998,128.9830042051
서울특별시 성북구 길음로 6 (길음동),C,0,길음역 7번 출구,안산부인과의원,02-913-6446,,2000,0900,2000,0900,2000,0900,2000,0900,2000,0900,1600,0900,,,1600,0900,37.60428872392498,127.02429834286727
"서울특별시 성북구 종암로 115, 3층 (종암동)",C,0,,현대여성산부인과의원,02-946-1523,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1430,0930,,,,,37.600390551558576,127.03361912771365
서울특별시 성북구 동소문로 92  (동소문동5가),C,0,성신여대입구역 3번 출구 인근,더행복한산부인과의원,02-928-0809,,1830,1000,2000,1000,1830,1000,1830,1000,1830,1000,1430,1000,,,,,37.59218900440454,127.01537619465068
서울특별시 성북구 성북로 3  (성북동1가),C,0,,연세삼성산부인과의원,02-762-2081,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.58863986627003,127.00560215511624
"서울특별시 성북구 정릉로36길 28-5 (정릉동, 정릉로306(1층))",C,0,정릉힐스테이트아파트 인근,열린산부인과의원,02-919-1446,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,1300,0900,1300,0900,37.6024844299,127.0169051502
서울특별시 성북구 오패산로 10 (하월곡동),C,0,동신아파트 인근,온누리산부인과의원,02-919-2321,,2000,0930,2000,0930,2000,0930,2000,0930,2000,0930,1700,0900,1900,1100,1800,1100,37.603291666666664,127.037747222222222
"서울특별시 성북구 종암로 147, 지상1~8층 (종암동)",C,0,"종암경찰서, 성북소방서 근처",우리기쁜산부인과의원,02-2039-1000,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1600,0900,1300,0900,1300,0900,37.60303991196504,127.03201674412979
"서울특별시 성북구 동소문로 305, 2~3층 (길음동)",C,0,성북우체국 맞은 편,이인숙산부인과제일검진의원,02-389-2822,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1330,0930,,,1300,1000,37.60737284131816,127.02821786473616
서울특별시 성북구 장월로 83 (장위동),C,0,,전은의산부인과의원,02-941-7310,,1800,1100,1800,1100,1800,1100,1800,1100,1800,1100,1400,1100,,,,,37.6133342467,127.0488743968
"서울특별시 성북구 화랑로 87, 4층 (하월곡동, 류성빌딩)",C,0,월곡역 3번 출구,제니산부인과의원,02-941-3892,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1500,0930,,,,,37.6026764656,127.0417737656
"서울특별시 성북구 동소문로 106, 유타몰 6층 (동선동1가)",C,0,성신여대입구역 1번 출구,지인산부인과의원,02-923-8888,,2000,1030,2000,1030,2000,1030,2000,1030,2000,1030,1600,1030,,,,,37.5925735004,127.0170886046
"서울특별시 성북구 보문로 180, 외 1동 (삼선동4가, 지하1, 지상2,3,4,5,8,9,10층)",C,0,성북경찰서앞 교차로 인근 삼선동 빌딩,루시나산부인과의원,02-922-7474,,1930,0900,1830,0900,1830,0900,1930,0900,1830,0900,1600,0900,1300,0900,,,37.59024195490788,127.01547799744203
서울특별시 성북구 장월로 91  (장위동),C,0,,박순옥산부인과의원,02-918-7707,,1730,1000,1730,1000,1730,1000,1400,1000,1730,1000,1400,1000,,,,,37.6140407059,127.0486709874
서울특별시 양천구 목동동로 73,C,0,,아이리스산부인과의원,02-2647-0020,,2000,0930,2000,0930,2000,0930,2000,0930,2000,0930,1500,0930,,,,,37.515862994593455,126.8628455431328
서울특별시 양천구 오목로 226 (신정동),C,0,5호선 목동역 8번출구,양미혜산부인과의원,02-2606-2434,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1500,0930,,,,,37.52570578,126.8626666647
서울특별시 양천구 중앙로 232 (신정동),C,0,"신정네거리역 4번출구 방향, 우리은행 신정네거리역지점 건너편",해성산부인과의원,02-2646-7115,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1700,0900,,,,,37.517345464951475,126.85446528328711
"서울특별시 양천구 목동동로 379 (목동, 광장상가)",C,0,KB국민은행 목동파리공원지점 옆 건물 3층,여미애산부인과의원,02-2649-3575,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1400,0930,,,1400,0930,37.5356091326,126.878714854
"서울특별시 양천구 오목로 344, 3층 (목동, 청학빌딩)",C,0,오목교역 7번 출구,연세더블유산부인과의원,02-2654-3500,,2000,1000,1900,1000,2000,1000,1900,1000,2000,1000,1500,1000,,,,,37.52402568677058,126.87541897404452
"서울특별시 양천구 목동동로 293, 현대41타워 507, 201A, 201B호 (목동)",C,0,오목교역 2번 출구 CBS방속국 옆,연세라온산부인과의원,02-2061-3575,,2000,1000,2000,1000,2000,1000,2000,1000,1400,1000,1400,1000,,,,,37.52817822371467,126.87577187643134
서울특별시 양천구 지양로 42-  (신월동),C,0,"과학수사연구원입구 교차로 신월문화체육센터 방향, 물댄동산교회 옆",황인구산부인과의원,02-2695-2227,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0930,,,,,37.519926621188475,126.83575029162713
"서울특별시 양천구 신목로 86, 6층 (신정동)",C,0,오목교 6번 출구에서 반석목동블레스빌아파트 방향 이조면옥 옆 건물,금산부인과의원,02-2649-6412,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,37.52230622071717,126.87475899974411
서울특별시 양천구 신월로 304,C,0,,기쁜소식산부인과의원,02-2643-3388,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1400,0900,,,,,37.52104999643851,126.85462340527471
경기도 수원시 장안구 연무로 53 (연무동),C,0,,영양산부인과의원,031-253-6602,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1200,0900,,,,,37.29553964973155,127.02564789583636
경기도 수원시 장안구 경수대로 892 (조원동),C,0,,우먼플러스산부인과의원,031-248-8100,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1600,0900,1300,0900,1300,0900,37.29984858047021,127.01187104533005
"서울특별시 양천구 등촌로 32, 301~302호 (목동, 태영프라자)",C,0,목동4거리 제일은행 옆 태영프라자 3층,목동연세수산부인과의원,02-2643-8272,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1500,0930,,,,,37.53288668863587,126.86416503798519
"서울특별시 양천구 오목로 321-1, 서경빌딩 3층 (목동)",C,0,오목교역 1번 출구 NH농협은행 옆,박주진산부인과의원,02-2653-0098,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1300,0930,,,,,37.525295788566034,126.87311138763822
"서울특별시 양천구 남부순환로 654, 4,5,6,9층 (신정동, 에이치앤씨티타워)",C,0,동일하이빌2단지아파트 앞,밝은미래산부인과의원,02-2687-3555,,2000,0900,1800,0900,2000,0900,1800,0900,2000,0900,1600,0900,,,,,37.510719508397635,126.84186005795838
경기도 수원시 장안구 정조로 985 (정자동),C,0,,효원산부인과의원,031-256-5577,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,,,37.29488270593356,127.0093744267747
"서울특별시 양천구 가로공원로 105, 3층 (신월동,서문빌딩)",C,0,신월사거리 신월3치안센터 옆,봄빛산부인과의원,02-2601-2511,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.53598894697626,126.82765922921382
"서울특별시 용산구 한강대로 287, 2층 (갈월동)",C,0,,다이아산부인과의원,02-713-2226,,1900,1000,1900,1000,2100,1400,1900,1000,1900,1000,1400,1000,,,,,37.5439068238,126.9719373343
"서울특별시 용산구 보광로 123, 5층 (이태원동)",C,0,이태원역 4번 출구 인근,라라산부인과의원,02-707-2005,,2000,1000,2000,1000,2000,1000,2000,1000,2000,1000,1700,1000,,,,,37.5337142884,126.9940126042
"서울특별시 용산구 보광로 22-1, (보광동)",C,0,,문원실산부인과의원,02-795-2922,,1730,1000,1730,1000,1730,1000,1730,1000,1730,1000,1230,1000,,,,,37.52652804947938,127.00077833203183
"서울특별시 용산구 회나무로13길 5, (이태원동)",C,0,,봄산부인과의원,02-792-3885,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1300,0930,,,,,37.539547222222225,126.989191666666670
경기도 수원시 장안구 만석로5번길 12-10 (천천동),C,0,,베스트산부인과의원,031-269-8833,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1600,0930,1300,0930,1300,0930,37.2954945762,126.9831006318
"서울특별시 용산구 독서당로 70, 301호(한남동,현대리버티하우스)",C,0,현대리버티하우스301호,연세산부인과의원,02-790-0802,,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,,,,,,,37.53359879170921,127.00869822897556
"서울특별시 양천구 중앙로 275, 3층 (신정동)",C,0,신정네거리멱 2번출구에서 신한은행건물,우리산부인과의원,02-2605-7813,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1530,0930,,,,,37.520795373589465,126.85226403730598
"서울특별시 양천구 신월로 164, 401호 (신월동,승일뷰티타워2)",C,0,신곡시장 부근 롯데리아 4층,정현수산부인과의원,02-2605-2970,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0930,,,,,37.51777278230223,126.84203070602567
"광주광역시 북구 동문대로 158, 2층 (두암동)",C,0,,김현옥산부인과의원,062-264-9354,,1800,1000,1800,1000,1800,1000,1230,1000,1800,1000,1230,1000,,,,,35.17654403699296,126.9282456519847
광주광역시 북구 양산로 2,C,0,,양산보람산부인과의원,062-607-1510,,1800,0900,1900,0900,1300,0900,1900,0900,1800,0900,1300,0900,,,,,35.21096429433151,126.87475574752574
"경기도 평택시 지산로 64, 2,3,5층 (지산동)",C,0,,더네이처산부인과의원,031-668-3579,,1930,0900,1930,0900,1930,0900,1930,0900,1930,0900,1600,0900,,,,,37.0796807597,127.0620611802
"광주광역시 북구 북문대로 129, 2,3,4,5층 (운암동)",C,0,,이화산부인과의원,062-512-6123,,1830,0900,1830,0900,1230,0900,1830,0900,1830,0900,1230,0900,,,,,35.180522222222223,126.873741666666660
경기도 평택시 이충로 113 (이충동),C,0,,아이맘산부인과의원,031-663-3510,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,,,1300,1000,37.06413992597626,127.06437913757865
경기도 평택시 탄현로327번길 8 (신장동),C,0,,재우산부인과의원,031-662-0001,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.08095790328626,127.05606174251635
"서울특별시 용산구 원효로 159 (원효로2가, 원효산부인과)",C,0,신용산역 5번출구 0017번 타고 용문시장 하차,원효산부인과의원,02-712-5862,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1600,0930,1300,1100,1300,1100,37.53514223707401,126.96054491053742
서울특별시 용산구 한강대로80길 5  (남영동),C,0,,유명숙산부인과의원,02-795-2888,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1200,1000,,,,,37.54266088314439,126.97318806864234
"광주광역시 북구 설죽로 515, 3,4층 (일곡동)",C,0,롯데수퍼 건너편,박정희산부인과의원,062-574-3545,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,35.20498557079212,126.89749802957743
광주광역시 북구 매곡로 56  (매곡동),C,0,"매곡공간아파트 옆, 속편한내과 2층공무원연수원방향, 버스:54,63번",송향산부인과의원,062-574-8080,,1800,0930,1800,0930,1800,0930,1230,0930,1800,0930,1230,0930,,,,,35.19011146859886,126.8942002372624
"경기도 수원시 영통구 영통로 195, 409.410호 (망포동, 골든스퀘어)",C,0,,차앤박산부인과의원,031-273-7575,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,37.2451829118,127.0557993446
광주광역시 광산구 하남대로 278 (운남동),C,0,"운남주공4단지대로변,베스트정형외과옆",목화산부인과의원,062-716-8008,,1900,0800,1900,0800,1900,0800,1900,0800,1900,0800,1700,0800,1000,0900,1230,0800,35.17890032802278,126.82380876299442
"광주광역시 광산구 풍영로 43, 3층 (월곡동)",C,0,운남주공9단지와 10단지 사이,미래여성산부인과의원,062-952-0070,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,,,,,35.17580008530704,126.81151369166628
광주광역시 광산구 장신로 77  (장덕동),C,0,세계로메디컬타운 5층 501호,박지현산부인과의원,062-415-8800,,1800,0900,1800,0900,1800,0900,1800,0900,1900,0900,1300,0900,,,,,35.19125752358361,126.81855631987477
"광주광역시 광산구 임방울대로 334, 4층 401호 (수완동)",C,0,,비쥬여성산부인과의원,062-959-6402,,1830,0900,1830,0900,1230,0900,1830,0900,1800,0900,1400,0900,,,,,35.18977934710486,126.82418822185261
경기도 수원시 영통구 중부대로 250-1,C,0,,강산부인과의원,031-216-5445,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1500,0900,,,,,37.27464888698257,127.04309955297391
