주소,분류,응급여부,간이약도,이름,Tel,Tel_E,월close,월open,화close,화open,수close,수open,목close,목open,금close,금open,토close,토open,일close,일open,공close,공open,위도,경도

"경기도 양주시 회천남로 88 304호 (옥정동,  M타워)",C,0,,구구소아청소년과의원,031-847-5844,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,1300,0900,37.79563786580673,127.08099807982755

"서울특별시 성동구 마장로 137, 221동 2층 108,109호 (상왕십리동, 텐즈힐몰)",C,0,도선동주민센터 맞은편 텐즈힐몰,사랑아이소아청소년과의원,02-2282-4321,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1330,0900,,,,,37.56929905988574,127.02377543113161

"서울특별시 성동구 성덕정길 106, 2층 (성수동2가)",C,0,다이소(성수점) 2층에 위치,삼성드림소아청소년과의원,02-497-1007,,1900,0900,1900,0900,1900,1400,1900,0900,1900,0900,1400,0900,,,,,37.537157821452276,127.05510648552253

경기도 양주시 삼숭로38번길 80  (삼숭동),C,0,,민소아청소년과의원,031-856-1175,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,,,37.796072187705754,127.10582782158583

경기도 양주시 평화로 1436,C,0,,백경훈소아청소년과의원,031-864-3838,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,,,1300,0900,37.81885016428539,127.04654208707875

"서울특별시 성동구 매봉길 13, 지하층 208호 (옥수동, 래미안옥수리버젠 상가)",C,0,래미안옥수리버젠아파트 상가,삼성키즈소아청소년과의원,02-2296-8275,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,37.54426958105664,127.01519012308385

"서울특별시 성동구 무학로 33, 151동 203호 (하왕십리동, 텐즈힐1단지상가)",C,0,왕십리뉴타운 텐즈힐아파트 상가,삼성키즈아이(I)소아청소년과의원,02-6959-0157,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,,,,,37.56773448921289,127.02607047969744

경기도 양주시 삼숭로38번길 71 (삼숭동),C,0,,서울소아청소년과의원,031-841-3995,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1530,0900,,,,,37.79679714048258,127.10517940411802

"경기도 양주시 옥정동로 274, 302호 (옥정동)",C,0,,서울연합소아청소년과의원,031-857-8474,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,1300,0900,1300,0900,37.8314064215,127.0990672033

"경기도 양주시 고읍남로 1, 5층 (광사동, 힘찬프라자)",C,0,,우리소아청소년과의원,031-842-3535,,1930,0900,1930,0900,1930,0900,1930,0900,1930,0900,1600,0900,1400,0900,1400,0900,37.79562697530001,127.0810030817

"경기도 광주시 태전동로 29, 태전프라자 2-3층 2층전체, 303,304호 (태전동)",C,0,,아이새움소아청소년과의원,031-766-7575,,2030,0830,2030,0830,2030,0830,2030,0830,2030,0830,1600,0900,1300,0900,1300,0900,37.38597643456131,127.23398880300999

서울특별시 성동구 금호동1가 1755,C,0,,아이그루소아청소년과의원,02-2295-7579,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,37.55167396869427,127.02571169054116

"서울특별시 성동구 고산자로 234, 4층 (행당동)",C,0,왕십리역 9번출구 앞,아이들소아청소년과의원,02-2298-0144,,2100,0900,2100,0900,2100,0900,2100,0900,2100,0900,1800,0900,1800,0900,1800,0900,37.5605265047,127.0352672118

"서울특별시 성동구 왕십리로 410, 센트라스 L상가동 2층 216호 (하왕십리동, 센트라스)",C,0,,아이편한소아청소년과의원,02-2298-6119,,1900,0830,1900,0830,1900,0830,1900,0830,1900,0830,1500,0830,1700,1300,1300,0900,37.564764083367635,127.02943340867722

서울특별시 성동구 왕십리로 410,C,0,왕십리뉴타춘 센트라스 아파트 L동,엘소아청소년과의원,02-2291-8200,,1830,0830,1830,0830,1830,0830,1830,0830,1830,0830,1300,0900,,,,,37.56670739052989,127.02593431524741

"서울특별시 성동구 금호로 117, 지하2층 28. 30호 (금호동2가, 금호자이1차상가)",C,0,,연세드림소아청소년과의원,02-2233-7577,,1900,0830,1900,0830,1900,0830,1900,0830,1900,0830,1300,0900,1300,0900,1300,0900,37.55305875571198,127.02143434993349

"서울특별시 성동구 한림말길 48, 1층 (옥수동, 옥수하이츠아파트 상가동)",C,0,옥수하이츠아파트 상가,연세소아청소년과의원,02-2298-4300,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,1230,0930,1230,0930,37.5410114325,127.01619877379999

"서울특별시 성동구 고산자로2길 67, 서울숲리버뷰자이 상가1동 1204호 (행당동)",C,0,,우리아이소아청소년과의원,02-2295-5275,,1830,0900,1830,0900,1830,1400,1830,0900,1830,0900,1300,0900,1300,0900,,,37.556298169637635,127.03802668021848

"서울특별시 성동구 뚝섬로 379, 5층 (성수동2가, 이마트성수점)",C,0,이마트 성수점 5층,이안힐텍소아청소년과의원,02-498-7582,,2100,1000,2100,1000,2100,1000,2100,1000,2100,1000,1800,1000,1800,1000,1800,1000,37.539996823522195,127.05325337016075

"서울특별시 성동구 독서당로 434, 2층 1, 2호 (응봉동, 대림종합상가)",C,0,,정소아청소년과의원,02-2298-0018,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,,,,,37.5538630842,127.0340554057

"서울특별시 성동구 독서당로 302, 1층 (금호동4가)",C,0,,청담소아청소년과의원,02-2281-8858,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,1230,0930,,,37.547612878655755,127.02273188462047

"인천광역시 부평구 경원대로 1415, 601호 (부평동, 가나파라움)",C,0,부평역앞,곽소아청소년과의원,032-527-8952,,1800,0900,1800,0900,1300,0900,1800,0900,1800,0900,1300,0900,,,,,37.4914301867208,126.72697886117382

"인천광역시 부평구 체육관로 38, 302호 (삼산동, 세원빌딩)",C,0,삼산체육관 옆 신한은행 옆 파리바게트 건물 3층.,연세키즈소아청소년과의원,032-516-8097,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,37.50826118587986,126.73580737142956

"인천광역시 부평구 길주로 623, 지하2층 (삼산동, 롯데마트)",C,0,삼산동 롯데마트 지하2층.,연세힐텍소아청소년과의원,032-363-2150,,2000,1000,2000,1000,2000,1000,2000,1000,2000,1000,1800,1000,1800,1000,1800,1000,37.50746319960744,126.73204536437986

"인천광역시 부평구 부평문화로 55, 501호 (부평동, 와이디타워)",C,0,,우리소아청소년과의원,032-516-4916,,1900,0900,1900,0900,2000,0900,1900,1400,2100,0900,1400,0900,,,,,37.494270025590154,126.72228244168947

인천광역시 부평구 마장로324번길 8-19 (산곡동),C,0,산곡동 롯데마트 인근 새봄산부인과 뒷편,김성화소아청소년과의원,032-502-3939,,1800,1000,1800,1000,,,1800,1000,1800,1000,1600,1000,,,,,37.505906316298514,126.70403508252235

"인천광역시 부평구 안남로222번길 27, 3층 301호 (산곡동, 경남종합상가)",C,0,경남종합상가건물 3층 301호,김소아청소년과의원,032-514-4848,,1830,0900,1830,0900,1830,0900,1500,0900,1830,0900,1400,0900,,,,,37.5037110834841,126.7091550638693

"인천광역시 부평구 부영로 196  (부평동, 대림아파트)",C,0,대림아파트 대림상가 2층,김영식소아청소년과의원,032-513-1300,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1500,0930,,,,,37.50299380890057,126.71649532428191

"인천광역시 부평구 부평문화로 43, 3층 (부평동, 성균빌딩)",C,0,부평롯데백화점앞,부평아이들소아청소년과의원,032-521-8686,,1830,0830,1830,0830,1830,0830,1830,0830,1830,0830,1400,0830,,,,,37.494173469485325,126.72107512009576

인천광역시 부평구 부흥로 290 (부평동),C,0,우먼메디여성병원 건물 1층,우먼메디소아청소년과의원,032-522-9173,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1400,0900,,,,,37.49826532468406,126.72404028231348

"인천광역시 부평구 부평북로 442, 3층 301호 (삼산동, 삼산프라자)",C,0,"삼산동 미래타운 1,2단지 롯데리아건물 3층",은혜소아청소년과의원,032-361-0030,,1830,0830,1830,0830,1830,0830,1830,0830,1830,0830,1400,0830,,,,,37.521709898034075,126.7424974885436

"인천광역시 부평구 동수천로 112, 3층 (부개동, 성덕빌딩)",C,0,부개동 주공7단지 입구,이상엽소아청소년과의원,032-501-5656,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,37.495402995986744,126.7370287093668

인천광역시 부평구 수변로 333 (삼산동),C,0,/ 두산위브아파트 정문 쪽 2단지상가 건물 2층,김해수소아청소년과의원,032-515-7991,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1300,0930,,,,,37.515097305550285,126.73883626008649

인천광역시 부평구 동수로 125 (부개동),C,0,한국아파트 맞은편 건물 2층,꾸러기소아청소년과의원,032-522-8575,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,,,37.48503155048936,126.73262380474048

"인천광역시 부평구 마장로 287  (산곡동, 산곡동한양아파트)",C,0,산곡동 롯데마트 건너편 한양프라자 건물 2층.,이창수소아청소년과의원,032-519-8275,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,,,,,37.50399413886185,126.70273020201302

부산광역시 북구 시랑로 71  (구포동),C,0,버스정류장:신천초등학교,최소아청소년과의원,051-341-7582,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,35.19949647754817,129.005836619179

부산광역시 북구 금곡대로 161  (화명동),C,0,2호선 수정역 1번출구 롯데카이저 앞 대동빌딩 3층,본소아청소년과의원,051-364-0078,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,1300,0930,1300,0930,35.22343750189893,129.00894238225715

부산광역시 북구 만덕대로 141  (덕천동),C,0,3호선 숙등역 2번출구,한순자소아청소년과의원,051-333-2222,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1300,0930,,,,,35.21348550200915,129.02126783347015

부산광역시 북구 금곡대로303번길 2 (화명동),C,0,2호선 화명역 3번출구,분도소아청소년과의원,051-334-3103,,1900,0900,1900,1400,1900,0900,,,1900,0900,1400,0900,1300,0900,1300,0900,35.23564370839529,129.01348960530876

부산광역시 북구 덕천로 298 (만덕동),C,0,부산은행맞은편2층,설소영소아청소년과의원,051-338-1009,,1800,0930,1800,0930,1300,0930,1800,0930,1800,0930,1300,0930,,,,,35.209394444444442,129.036302777777792

부산광역시 북구 금곡대로 264-1  (화명동),C,0,버스정류장: 화명 대림아파트 상가,세은소아청소년과의원,051-363-7582,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,,,,,35.23238139230162,129.0138855121029

"경기도 화성시 화산중앙로 44, 203호 (송산동, 미림프라자)",C,0,,아이언소아청소년과의원,031-831-3692,,2000,0900,2000,0900,2000,0900,2000,0900,2000,0900,1400,0900,,,1400,0900,37.20805415869616,127.01293701265739

"경기도 화성시 향남읍 발안로 116, 중앙프라자 406호",C,0,,아이웰소아청소년과의원,031-8043-5469,,2000,0900,2000,0900,2000,0900,2000,0900,2000,0900,1600,0900,1300,0900,1300,0900,37.13105427515537,126.92281226735564

부산광역시 북구 금곡대로616번길 55  (금곡동),C,0,금곡본동우체국 맞은편/유림아파트 상가 2층,연세소아청소년과의원,051-363-3636,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1300,0930,,,,,35.26299142452972,129.01629036755094

부산광역시 북구 만덕대로 12-1  (덕천동),C,0,"2,3호선 덕천역 9번출구",이상철소아청소년과의원,051-332-8147,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1500,0900,,,,,35.210200731349204,129.00658287475474

"전라남도 순천시 해룡면 신대로 116, 2층",C,0,해룡면 신대지구 롯데리아 2층,아이튼튼연합소아청소년과의원,061-721-9966,,2000,0830,2000,0830,2000,0830,2000,0830,2000,0830,1600,0830,1300,0900,1300,0900,34.933814614,127.5492299314

"경기도 화성시 동탄대로시범길 148-54, 3층 301호 (청계동, 헤븐리원)",C,0,,동탄굿모닝소아청소년과의원,031-372-0836,,2100,0900,2100,0900,2100,0900,2100,0900,2100,0900,1800,0900,1800,0900,1800,0900,37.200543184933274,127.1137181644758

"경기도 화성시 동탄대로시범길 142, 403호 (청계동, 센텀프라자)",C,0,,동탄미소소아청소년과의원,031-375-9393,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,1400,0900,37.1999199735,127.1133883198

"경기도 화성시 동탄순환대로 127-23, 우성에듀파크 4층 408~410호 (산척동)",C,0,,동탄성모소아청소년과의원,031-375-1122,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,1300,0900,1300,0900,37.16776525808841,127.10726476555877

"경기도 광주시 중앙로 101, 3층 (경안동)",C,0,경안동 광주시장 광주클리닉건물,누리소아청소년과의원,031-797-8255,,2000,0900,2000,0900,2000,0900,2000,0900,2000,0900,1500,0900,1300,0900,1300,0900,37.40881867786889,127.25841682680797

"경기도 광주시 중앙로 110 (경안동, 로얄팰리스 302호)",C,0,,연세아주소아청소년과의원,031-797-9754,,1900,0830,1900,0830,1900,0830,1900,0830,1900,0830,1600,0830,1300,0800,1300,0800,37.4096328657,127.2585687219

경기도 광주시 오포읍 신현로 100-3,C,0,,연세봄소아청소년과의원,031-711-3833,,2000,0900,2000,0900,2000,0900,2000,0900,2000,0900,1700,0900,1700,0930,1700,0930,37.35974956325695,127.15773231935445

"경기도 화성시 동탄중앙로 200, B동 3층 312-1,313호 (반송동, 메타폴리스)",C,0,매타폴리스몰 B블럭 3층,동탄연세소아청소년과의원,031-613-6080,,2100,0830,2100,0830,2100,0830,2100,0830,2100,0830,1600,0830,1300,0900,1300,0900,37.20526395033406,127.06941644988257

"경기도 화성시 동탄대로 198, 드림타워 4층 406호 (산척동)",C,0,,동탄키즈웰소아청소년과의원,031-376-6619,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1700,0900,,,1300,0900,37.1721227271,127.1073069564

"경기도 화성시 향남읍 상신하길로298번길 7-1, 3층 305호",C,0,,드림소아청소년과의원,031-353-7496,,2000,0900,2000,0900,2000,0900,2000,0900,2000,0900,1800,0900,1800,0930,1800,0900,37.11502093583155,126.91027192824235

"경기도 화성시 동탄반석로 124, 5층 501호 (반송동, 쎈타프라자)",C,0,,서울소아청소년과의원,031-613-2851,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,,,,,37.20000670457348,127.07153124121846

"경기도 화성시 향남읍 상신하길로298번길 7-21, 1동 5층 511,512호 (kt시네마)",C,0,,리앤김소아청소년과의원,031-366-1003,,2000,0900,2000,0900,2000,0900,2000,0900,2000,0900,1600,0900,1400,0900,1400,0900,37.115170358700006,126.91247704020001

경기도 화성시 영통로27번길 35 (반월동),C,0,,소담소아청소년과의원,031-206-2280,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,37.231752062,127.0592196601

경기도 화성시 동탄솔빛로 53  (반송동),C,0,,솔빛소아청소년과의원,031-613-2911,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,37.19386522746394,127.07333028752586

"경기도 화성시 병점2로 30, 2층 207호 (병점동, 명신프라자)",C,0,,구앤배소아청소년과의원,031-232-2338,,2030,0900,2030,0900,2030,0900,2030,0900,2030,0900,1600,0900,1300,0900,1300,0900,37.2061089261283,127.04032407153721

"경기도 화성시 동탄대로시범길 261, 403,404호 (청계동, 리더스프라자)",C,0,우남퍼스트빌 맞은편 우리은행 건물 리더스프라자 4층,반디소아청소년과의원,031-372-8220,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,37.20169982374261,127.10219426808045

경기도 화성시 봉담읍 참샘길 2,C,0,,봄소아청소년과의원,031-223-6554,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,1300,0900,37.215718403718135,126.97623548335488

"경기도 화성시 동탄중앙로 76, 4층 403호 (반송동, 서건프라자)",C,0,계림빌딩 403호,신나루소아청소년과의원,031-613-8275,,2000,0900,2000,0900,2000,0900,2000,0900,2000,0900,1600,0900,1600,0900,1600,0900,37.193184520679964,127.07252772070558

"경기도 화성시 경기대로 985, 1층 (병점동, 홈플러스)",C,0,(홈플러스 병점점 지하1층),굿모닝소아청소년과의원,031-231-1477,,2200,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200,1000,37.203745743767364,127.03675416645366

"경기도 화성시 효행로 1051, 409호 (진안동, 메인프라자)",C,0,,굿키즈소아청소년과의원,031-221-6582,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,1300,0900,37.21462510129731,127.0419554266703

"경기도 화성시 동탄순환대로 689, 303호 (영천동, 삼성메디컬프라자)",C,0,,그레이스소아청소년과의원,031-375-1271,,2100,0900,2100,0900,1900,0900,2100,0900,2100,0900,1600,0900,,,1300,0900,37.20625148270386,127.11071672733182

경기도 화성시 동탄지성로 134  (능동),C,0,,김덕하소아청소년과의원,031-613-6275,,1900,0830,1900,0830,1900,0830,1900,0830,1900,0830,1500,0830,,,1300,0900,37.20956823215359,127.06104787215853

경기도 화성시 동탄솔빛로 67,C,0,,삼성제일소아청소년과의원,031-8003-0001,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,37.19483776777497,127.07429533830052

경기도 화성시 남양읍 남양성지로 135,C,0,,남양우리소아청소년과의원,031-355-5657,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,1300,0900,1300,0900,37.20887391618135,126.81809587626337

"인천광역시 부평구 부평문화로 38, 6층 (부평동, 대학빌딩)",C,0,"부평역 주변, 롯데백화점 맞은편 건물 6층.",서울주니어소아청소년과의원,032-502-9191,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,37.49361381504414,126.7206384523787

"인천광역시 부평구 길주남로10번길 21  (부평동, 래미안부평)",C,0,,진진소아청소년과의원,032-330-8575,,1800,0900,1800,0900,1800,0900,1300,0900,1800,0900,1300,0900,,,,,37.504463190501,126.72515734565269

"인천광역시 부평구 길주남로 159, 301호 (부개동, 새롬프라자)",C,0,"부개주공1, 3단지 사이 사거리 파리바게뜨건물 3층",메디베베소아청소년과의원,032-362-1171,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1300,0930,,,1300,0930,37.503982755559875,126.73965411771462

인천광역시 부평구 일신로14번길 24 (일신동),C,0,일신동 풍림아파트 정문 맞은편 4층,명소아청소년과의원,032-504-8575,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,,,,,37.484246463600414,126.74429046652301

인천광역시 부평구 주부토로 231  (갈산동),C,0,갈산동 이마트 옆 피자헛 건물 3층.,푸른소아청소년과의원,032-504-2067,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1300,0930,,,,,37.515669901726646,126.7259892524263

"인천광역시 부평구 경원대로 1238, 2층 (산곡동)",C,0,백운역가기전 사거리 이화빌딩 2층,박소아청소년과의원,032-526-8636,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1330,0930,,,,,37.4872557060812,126.70844602301942

"인천광역시 부평구 길주남로 157, 303호 (부개동, 태성프라자)",C,0,"부개주공1,2단지 옆 롯데리아 옆 태성프라자 3층",박소영소아청소년과의원,032-361-1867,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1530,0900,,,,,37.50401440017897,126.7392920821493

인천광역시 부평구 부영로189번길 51  (산곡동),C,0,"한신아파트, 산곡고교 맞은편 국민은행 건물 1층.",연세꿈나무소아청소년과의원,032-519-9111,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,1230,0900,37.50197887948286,126.71261788811503

"인천광역시 부평구 마장로 296, 3층 (산곡동, 롯데마트)",C,0,산곡 롯데마트 3층,연세드림소아청소년과의원,032-508-3375,,2100,1000,2100,1000,2100,1000,2100,1000,2100,1000,1700,1000,1700,1000,,,37.50499232028879,126.70411051724146

"인천광역시 부평구 열우물로 51, 2층 (십정동)",C,0,동암북광장에서 내려오면 농협 건물 보임. 근처 동화빌딩2층에 위치.,한빛소아청소년과의원,032-429-5999,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,37.47244380277864,126.70006116414997

"인천광역시 부평구 길주로 635, 203호 (삼산동, 엘림타워)",C,0,,행복한소아청소년과의원,032-508-7583,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1400,0900,,,,,37.507280479389536,126.73321402457819

충청남도 천안시 서북구 두정로 204,C,0,,스마일소아청소년과의원,041-569-4040,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,,,,,36.83334497693777,127.13960148621575

충청남도 천안시 서북구 월봉로 132,C,0,용암마을아파트 맞은편건물 3층,스위트소아청소년과의원,041-577-5510,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,36.80242324858072,127.1189996055211

"충청남도 천안시 서북구 불당33길 26, 5층 (불당동)",C,0,,아이튼튼소아청소년과의원,041-555-9902,,2000,0900,2000,0900,2000,0900,2000,0900,2000,0900,1600,0900,1300,0900,1300,0900,36.8124458866,127.1078607852

"충청남도 천안시 서북구 불당22대로 67, 2층 202호 (불당동)",C,0,한성 필하우스3차 APT 정문 앞,연세엘소아청소년과의원,041-567-7582,,1830,0900,1830,0900,1230,0900,1830,0900,1830,0900,1230,0900,,,,,36.834316666666666,127.145836111111109

"충청남도 천안시 서북구 충무로 174, 1~5층 (쌍용동)",C,0,이마트 대각선 맞은편/ 온양방면 길가쪽 ,김종인소아청소년과의원,041-577-3373,,2200,0830,2200,0830,2200,0830,2200,0830,2200,0830,1900,0830,1800,0900,1300,0900,36.79409143114931,127.12675244676383

충청남도 천안시 서북구 충무로 167 (쌍용동),C,0,이화여성병원 옆,뉴이진소아청소년과의원,041-579-2020,,2000,0830,1830,0830,1830,0830,1830,0830,2000,0830,1230,0830,,,1230,0830,36.7944242242,127.1256370386

"충청남도 천안시 서북구 노태산로 62, 2층 (두정동)",C,0,,다나소아청소년과의원,041-581-7566,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,,,,,36.8302682813,127.1276191932

충청남도 천안시 서북구 두정로 202 (두정동),C,0,리즈엔 마리아 산부인과 건너편 2층 ,리즈맘소아청소년과의원,041-562-0852,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,,,1300,0900,36.83338379259562,127.13931870372943

"서울특별시 영등포구 국회대로54길 10, 13동 307호 (영등포동7가, 아크로타워스퀘어)",C,0,,연세키즈소아청소년과의원,02-2633-7742,,2000,0900,2000,0900,2000,0900,2000,0900,2000,0900,1400,0900,1400,0900,1400,0900, 37.523409, 126.907732

경기도 화성시 동탄지성로 148  (능동),C,0,제이스프라자 3층(새마을금고 3층),한마음소아청소년과의원,031-8003-7585,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,37.21013120554677,127.05959281581471

경기도 화성시 10용사로 349-7,C,0,,행복한소아청소년과의원,031-8003-7542,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,,,,,37.19983209058001,127.05618771996706

경기도 화성시 향남읍 행정중앙2로 33,C,0,,향남봄소아청소년과의원,031-8059-7995,,2030,0900,2030,0900,2030,0900,2030,0900,2030,0900,1600,0900,,,1200,0900,37.1300135479918,126.91915882454659

경기도 화성시 향남읍 행정중앙2로 39 301호 (태성메디칼프라자),C,0,태성메디칼프라자 301호,향남연세소아청소년과의원,031-8059-3322,,2030,0800,2030,0800,2030,0800,2030,0800,2030,0800,1600,0900,1600,0900,1600,0900,37.1299781313,126.9196848419

"경기도 화성시 동탄지성로 136, 2층 201,202호 (능동, 우리프라자)",C,0,우리프라자 201호,연세키즈소아청소년과의원,031-8015-1375,,2100,0900,2100,0900,2100,0900,2100,0900,2100,0900,1800,0900,1800,0900,1800,0900,37.209667507171595,127.06068044925058

"경기도 화성시 봉담읍 와우로73번길 6, 태천센타",C,0,,와우맘소아청소년과의원,031-222-8210,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1200,0900,,,,,37.2141179277,126.974209527

경기도 화성시 동탄반석로 204,C,0,,우리아이소아청소년과의원,031-613-7227,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,37.20665316501795,127.07281520403097

"경기도 화성시 동탄대로시범길 148-22, 5층 505호 (청계동, 디스퀘어)",C,0,,원소아청소년과의원,031-374-8270,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,,,1300,0900,37.20047357482911,127.11488952821237

"경기도 화성시 병점2로 65, 303호 (병점동, 우남프라자)",C,0,,진소아청소년과의원,031-234-0029,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,1300,0900,37.20808292991501,127.04343433171314

"경기도 화성시 효행로 1069, 107호 (진안동, 메디피아빌딩)",C,0,,청개구리소아청소년과의원,031-235-1082,,1930,0900,1930,0900,1930,0900,1930,0900,1930,0900,1400,0900,1300,0900,1300,0900,37.21523360835804,127.04362317842788

"경기도 화성시 남양읍 시청로 109, 301호",C,0,,트리니티소아청소년과의원,031-356-8728,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,,,37.2011508843,126.8258011068

"충청남도 천안시 서북구 한들2로 8 , 3층",C,0,아이파크 2차 맞은편,웰소아청소년과의원,041-566-5575,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,,,1300,0900,36.8235803682174,127.11881603582303

"충청남도 천안시 서북구 불당21로 71, 304호 (불당동)",C,0,용암마을아파트맞은편 국민은행건물3층,제이소아청소년과의원,041-579-5665,,2100,0900,2100,0900,2100,0900,2100,0900,2100,0900,1600,0900,,,,,36.801852604815146,127.11898866208376

"충청남도 천안시 서북구 성거읍 성거길 89, 1층",C,0,농협주유소맞은편,조영번소아청소년과의원,041-556-1588,,1900,0830,1900,0830,1900,0830,1900,0830,1900,0830,1300,0830,,,,,36.873402777777777,127.201111111111118

충청남도 천안시 서북구 한들3로 83,C,0,대경프라자 203호/새마을 금고맞은편,백석소아청소년과의원,041-556-1236,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,36.83102351932386,127.12331644120152

충청남도 천안시 서북구 월봉로 93 (쌍용동),C,0,롯데마트옆 3층,봄소아청소년과의원,041-415-2121,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,,,36.7989845359,127.1179309321

충청남도 천안시 서북구 성환읍 성환11길 40,C,0,,푸른소아청소년과의원,041-581-1779,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,36.9163112799,127.1321390644

"충청남도 천안시 서북구 쌍용대로 318, 5층(성정동)",C,0,신한은행건물맞은편/롯데마트근처 5층,삼성튼튼소아청소년과의원,041-571-7933,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,36.82557847457666,127.13769048632773

"충청남도 홍성군 홍성읍 내포로 8, 4층 (하나빌딩)",C,0,하나빌딩 3층,김창덕소아청소년과의원,041-634-3838,,1800,0830,1800,0830,1300,0830,1800,0830,1800,0830,1300,0830,,,,,36.6009580302195,126.66614960145324

충청남도 홍성군 홍북읍 청사로48번길 4,C,0,아이프라자 2층,유니플러스소아청소년과의원,070-5088-1100,,1900,0830,1900,0830,1900,0830,1900,0830,1900,0830,1400,0830,,,,,36.6486388718,126.6752661917

